time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694682676253000000,0,0,1,13.935999870300291,0,0,68.5999984741211,3.0954796,50.6882415
1694682678992000000,0,0,1,13.36400032043457,0,0,68.5999984741211,3.0954818,50.6882432
1694682684245000000,0,0,1,15.22700023651123,0,0,68.5999984741211,3.0955017,50.6882339
1694682689034000000,0,0,1,15.482000350952148,0,0,68.5999984741211,3.0955046,50.6882302
1694682694276000000,0,0,1,14.758999824523926,0,0,68.5999984741211,3.0954981,50.6882401
1694682699073000000,0,0,1,14.758999824523926,0,0,68.5999984741211,3.0954978,50.68824
1694682704311000000,0,0,1,14.538999557495115,0,0,68.5999984741211,3.0954985,50.6882394
1694682709129000000,0,0,1,15.126999855041504,0,0,68.5999984741211,3.0955085,50.6882315
1694682714346000000,0,0,1,14.871000289916992,0,0,68.5999984741211,3.0955016,50.6882275
1694682719164000000,0,0,1,15.152999877929688,0,0,68.5999984741211,3.0955052,50.6882237
1694682724382000000,0,0,1,14.595999717712402,0,0,68.5999984741211,3.0955049,50.6882307
1694682729261000000,0,0,1,15.154999732971191,0,0,68.5999984741211,3.0955152,50.6882234
1694682734520000000,0,0,1,14.22700023651123,0,0,68.5999984741211,3.0955018,50.6882367
1694682739389000000,0,0,1,15.062000274658203,0,0,68.5999984741211,3.0955145,50.6882284
1694682744555000000,0,0,1,14.260000228881836,0,0,68.5999984741211,3.095505,50.6882335
1694682749420000000,0,0,1,14.84000015258789,0,0,68.5999984741211,3.0955139,50.6882271
1694682754590000000,0,0,1,14.43299961090088,0,0,68.5999984741211,3.0954876,50.6882401
1694682759476000000,0,0,1,14.883000373840332,0,0,68.5999984741211,3.0954954,50.6882352
1694682764625000000,0,0,1,14.29300022125244,0,0,68.5999984741211,3.0954967,50.6882396
1694682769504000000,0,0,1,15.097000122070312,0,0,68.5999984741211,3.09551,50.6882298
1694682774660000000,0,0,1,15.003000259399414,0,0,68.5999984741211,3.0955005,50.6882381
1694682779545000000,0,0,1,15.30799961090088,0,0,68.5999984741211,3.0955064,50.6882333
1694682784798000000,0,0,1,14.729000091552734,0,0,68.5999984741211,3.0955037,50.6882354
1694682789594000000,0,0,1,15.300000190734863,0,0,68.5999984741211,3.0955134,50.6882291
1694682794731000000,0,0,1,14.503999710083008,0,0,68.5999984741211,3.0955097,50.6882264
1694682799632000000,0,0,1,14.770999908447266,0,0,68.5999984741211,3.0955128,50.6882229
1694682804868000000,0,0,1,14.859999656677246,0,0,68.5999984741211,3.0954964,50.688233
1694682809672000000,0,0,1,15.041999816894531,0,0,68.5999984741211,3.0955019,50.6882298
1694682814903000000,0,0,1,15.159000396728516,0,0,68.5999984741211,3.0954984,50.6882397
1694682819729000000,0,0,1,15.159000396728516,0,0,68.5999984741211,3.0954982,50.6882396
1694682824939000000,0,0,1,14.76099967956543,0,0,68.5999984741211,3.0955005,50.6882383
1694682829772000000,0,0,1,14.76099967956543,0,0,68.5999984741211,3.0954998,50.6882382
1694682834974000000,0,0,1,14.222000122070312,0,0,68.5999984741211,3.0954941,50.688236
1694682839813000000,0,0,1,14.777999877929688,0,0,68.5999984741211,3.0955006,50.6882288
1694682845009000000,0,0,1,14.526000022888184,0,0,68.5999984741211,3.0955045,50.6882333
1694682849864000000,0,0,1,14.755000114440918,0,0,68.5999984741211,3.0955046,50.6882306
1694682855045000000,0,0,1,14.93299961090088,0,0,68.5999984741211,3.0955003,50.6882376
1694682859923000000,0,0,1,15.190999984741213,0,0,68.5999984741211,3.0955014,50.6882345
1694682865079000000,0,0,1,14.616000175476074,0,0,68.5999984741211,3.095498,50.6882407
1694682869951000000,0,0,1,14.895999908447266,0,0,68.5999984741211,3.0955026,50.6882383
1694682875115000000,0,0,1,14.562999725341797,0,0,68.5999984741211,3.0954973,50.6882324
1694682879998000000,0,0,1,14.656999588012695,0,0,68.5999984741211,3.0955004,50.6882329
1694682885252000000,0,0,1,14.593999862670898,0,0,68.5999984741211,3.0954927,50.6882407
1694682890056000000,0,0,1,15.227999687194824,0,0,68.5999984741211,3.0954982,50.6882425
1694682895288000000,0,0,1,14.29599952697754,0,0,68.5999984741211,3.0954876,50.6882444
1694682900104000000,0,0,1,15.130000114440918,0,0,68.5999984741211,3.095498,50.6882416
1694682905322000000,0,0,1,15.13700008392334,0,0,68.5999984741211,3.0954963,50.6882408
1694682910146000000,0,0,1,15.527999877929688,0,0,68.5999984741211,3.0955013,50.6882359
1694682915358000000,0,0,1,14.45199966430664,0,0,68.5999984741211,3.095494,50.6882454
1694682920195000000,0,0,1,14.45199966430664,0,0,68.5999984741211,3.0954942,50.6882455
1694682925393000000,0,0,1,14.748000144958496,0,0,68.5999984741211,3.0954964,50.6882402
1694682930210000000,0,0,1,14.954999923706056,0,0,68.5999984741211,3.0955016,50.6882371
1694682935429000000,0,0,1,14.484999656677246,0,0,68.5999984741211,3.0954905,50.6882454
1694682940280000000,0,0,1,14.91800022125244,0,0,68.5999984741211,3.0954963,50.6882414
1694682945464000000,0,0,1,14.635000228881836,0,0,68.5999984741211,3.0954911,50.6882416
1694682950320000000,0,0,1,14.80799961090088,0,0,68.5999984741211,3.0954946,50.6882397
1694682956359000000,0,0,1,14.85200023651123,0,0,68.5999984741211,3.0955035,50.688224
1694682960366000000,0,0,1,15.07900047302246,0,0,68.5999984741211,3.0955075,50.6882247
1694682965535000000,0,0,1,14.776000022888184,0,0,68.5999984741211,3.095493,50.6882431
1694682970445000000,0,0,1,15.49899959564209,0,0,68.5999984741211,3.0954962,50.6882389
1694682975671000000,0,0,1,14.494000434875488,0,0,68.5999984741211,3.0954944,50.6882398
1694682980511000000,0,0,1,14.6899995803833,0,0,68.5999984741211,3.0954982,50.6882371
1694682985706000000,0,0,1,14.366999626159668,0,0,68.5999984741211,3.0954931,50.6882429
1694682990518000000,0,0,1,14.946000099182127,0,0,68.5999984741211,3.0955018,50.6882351
1694682995742000000,0,0,1,14.385000228881836,0,0,68.5999984741211,3.0954872,50.6882477
1694683000568000000,0,0,1,14.9399995803833,0,0,68.5999984741211,3.095494,50.688244
1694683005777000000,0,0,1,14.47700023651123,0,0,68.5999984741211,3.0954905,50.6882429
1694683010616000000,0,0,1,15.032999992370604,0,0,68.5999984741211,3.0955009,50.6882362
1694683015813000000,0,0,1,14.814000129699709,0,0,68.5999984741211,3.0954899,50.6882467
1694683020653000000,0,0,1,15.256999969482422,0,0,68.5999984741211,3.0954965,50.6882427
1694683025849000000,0,0,1,14.895999908447266,0,0,68.5999984741211,3.0954924,50.6882415
1694683030702000000,0,0,1,15.833999633789062,0,0,68.5999984741211,3.0955046,50.6882323
1694683035882000000,0,0,1,15.156999588012695,0,0,68.5999984741211,3.0955015,50.6882342
1694683040775000000,0,0,1,15.713000297546388,0,0,68.5999984741211,3.0955102,50.6882259
1694683045919000000,0,0,1,13.388999938964844,0,0,68.5999984741211,3.0954845,50.6882461
1694683050792000000,0,0,1,13.72599983215332,0,0,68.5999984741211,3.0954847,50.6882446
1694683056814000000,0,0,1,15.35200023651123,0,0,68.5999984741211,3.0955032,50.6882366
1694683060839000000,0,0,1,15.550999641418455,0,0,68.5999984741211,3.0955095,50.6882308
1694683066951000000,0,0,1,14.288999557495115,0,0,68.5999984741211,3.095495,50.6882388
1694683070886000000,0,0,1,14.288999557495115,0,0,68.5999984741211,3.0954955,50.6882391
1694683076126000000,0,0,1,14.607999801635742,0,0,68.5999984741211,3.0954885,50.6882441
1694683080930000000,0,0,1,15.68299961090088,0,0,68.5999984741211,3.0954979,50.6882361
1694683086161000000,0,0,1,14.711000442504885,0,0,68.5999984741211,3.0954879,50.6882447
1694683090978000000,0,0,1,15.380999565124512,0,0,68.5999984741211,3.0954939,50.6882405
1694683096197000000,0,0,1,14.607999801635742,0,0,68.5999984741211,3.0954886,50.6882443
1694683101029000000,0,0,1,15.68299961090088,0,0,68.5999984741211,3.0954979,50.688236
1694683106232000000,0,0,1,14.572999954223633,0,0,68.5999984741211,3.0954901,50.6882442
1694683111071000000,0,0,1,15.638999938964844,0,0,68.5999984741211,3.0955018,50.6882354
1694683116267000000,0,0,1,14.644000053405762,0,0,68.5999984741211,3.0954989,50.6882333
1694683121128000000,0,0,1,14.95400047302246,0,0,68.5999984741211,3.0954996,50.6882337
1694683126302000000,0,0,1,14.33199977874756,0,0,68.5999984741211,3.0954895,50.6882404
1694683131159000000,0,0,1,15.006999969482422,0,0,68.5999984741211,3.0954945,50.6882358
1694683136337000000,0,0,1,14.869000434875488,0,0,68.5999984741211,3.0954965,50.68824
1694683141222000000,0,0,1,15.253000259399414,0,0,68.5999984741211,3.0954993,50.6882366
1694683146476000000,0,0,1,14.621999740600586,0,0,68.5999984741211,3.09549,50.6882455
1694683151275000000,0,0,1,14.934000015258787,0,0,68.5999984741211,3.0954917,50.6882438
1694683156510000000,0,0,1,14.482999801635742,0,0,68.5999984741211,3.0954876,50.6882473
1694683161302000000,0,0,1,14.725000381469728,0,0,68.5999984741211,3.0954897,50.688247
1694683166545000000,0,0,1,14.541999816894531,0,0,68.5999984741211,3.0955019,50.6882358
1694683171354000000,0,0,1,15.020999908447266,0,0,68.5999984741211,3.0955037,50.6882346
1694683176580000000,0,0,1,14.942999839782717,0,0,68.5999984741211,3.0954953,50.6882355
1694683181401000000,0,0,1,14.838000297546388,0,0,68.5999984741211,3.095491,50.6882403
1694683186616000000,0,0,1,14.82800006866455,0,0,68.5999984741211,3.0954927,50.688243
1694683191446000000,0,0,1,15.270000457763672,0,0,68.5999984741211,3.0954965,50.6882408
1694683196651000000,0,0,1,14.82800006866455,0,0,68.5999984741211,3.0954936,50.6882429
1694683201622000000,0,0,1,15.053000450134276,0,0,68.5999984741211,3.0954953,50.6882421
