time,z,y,x
1694850187275910000,-32.41875076293945,-36.09375,13.631250381469728
1694850187295914000,-32.493751525878906,-35.36250305175781,14.268750190734863
1694850187315927000,-32.08125305175781,-35.53125,14.268750190734863
1694850187335951600,-32.38125228881836,-35.26875305175781,14.456250190734863
1694850187355983600,-32.90625,-34.89375305175781,15.075000762939451
1694850187376022300,-33.20625305175781,-34.80000305175781,15.562500953674316
1694850187396051000,-33.9375,-34.72500228881836,15.168750762939451
1694850187416077800,-33.73125076293945,-34.29375076293945,14.86875057220459
1694850187436083500,-34.66875076293945,-34.10625076293945,15.075000762939451
1694850187456087800,-34.05000305175781,-34.29375076293945,14.662500381469728
1694850187476095700,-35.92500305175781,-33.88125228881836,13.537500381469728
1694850187496095200,-35.10000228881836,-34.23750305175781,14.043750762939451
1694850187516092400,-34.89375305175781,-34.85625076293945,13.331250190734863
1694850187536085000,-34.78125,-34.59375,13.537500381469728
1694850187556074200,-33.86250305175781,-34.875,12.843750953674316
1694850187576071400,-34.06875228881836,-35.47500228881836,13.218750953674316
1694850187596072700,-34.80000305175781,-35.400001525878906,13.312500953674316
1694850187616070000,-35.212501525878906,-34.875,13.218750953674316
1694850187636056000,-35.41875076293945,-35.04375076293945,13.312500953674316
1694850187656060200,-35.23125076293945,-34.70625305175781,12.318750381469728
1694850187676059400,-34.91250228881836,-34.61250305175781,12.43125057220459
1694850187696054800,-35.64375305175781,-34.53750228881836,12.112500190734863
1694850187716059000,-36.26250076293945,-33.76875305175781,11.71875
1694850187736069600,-35.962501525878906,-33.67500305175781,11.737500190734863
1694850187756066300,-36.993751525878906,-33.95625305175781,11.418750762939451
1694850187776067300,-36.16875076293945,-33.76875305175781,11.21250057220459
1694850187796075000,-36.69375228881836,-34.29375076293945,11.793750762939451
1694850187816068600,-37.20000076293945,-33.5625,12.225000381469728
1694850187836060000,-35.85000228881836,-34.44375228881836,12.52500057220459
1694850187856049000,-35.53125,-34.89375305175781,12.318750381469728
1694850187876048000,-35.4375,-34.53750228881836,12.225000381469728
1694850187896047600,-34.61250305175781,-34.89375305175781,12.018750190734863
1694850187916050400,-35.962501525878906,-34.20000076293945,11.8125
1694850187936057000,-36.16875076293945,-34.275001525878906,11.90625
1694850187956058000,-35.85000228881836,-34.63125228881836,12.206250190734863
1694850187976055000,-35.64375305175781,-34.275001525878906,11.8125
1694850187996059600,-35.868751525878906,-34.462501525878906,11.512500762939451
1694850188016059100,-35.868751525878906,-34.38750076293945,11.006250381469728
1694850188036061000,-36.39375305175781,-34.40625,10.893750190734863
1694850188056070000,-36.28125,-34.85625076293945,10.481250762939451
1694850188076077300,-36.39375305175781,-34.40625,10.481250762939451
1694850188096078300,-36.50625228881836,-34.40625,10.387500762939451
1694850188116066800,-36.618751525878906,-34.23750305175781,10.08750057220459
1694850188136073000,-35.98125076293945,-34.6875,9.99375057220459
1694850188156066300,-36.30000305175781,-34.76250076293945,10.18125057220459
1694850188176056300,-35.47500228881836,-35.118751525878906,10.387500762939451
1694850188196044300,-34.72500228881836,-35.10000228881836,11.006250381469728
1694850188216043000,-35.04375076293945,-35.73750305175781,10.575000762939451
1694850188236038400,-34.63125228881836,-35.90625,10.36875057220459
1694850188256050200,-34.96875,-35.75625228881836,9.5625
1694850188276055800,-34.650001525878906,-36.375,9.768750190734863
1694850188296056300,-35.38125228881836,-35.868751525878906,9.05625057220459
1694850188316063500,-35.0625,-36.30000305175781,9.15000057220459
1694850188336065300,-35.79375076293945,-36.22500228881836,8.943750381469727
1694850188356073000,-35.60625076293945,-35.79375076293945,8.550000190734863
1694850188376075000,-36.01875305175781,-35.71875,8.043750762939453
1694850188396072200,-36.01875305175781,-35.962501525878906,8.53125
1694850188416076800,-35.60625076293945,-35.962501525878906,8.4375
1694850188436069400,-34.76250076293945,-36.20625305175781,9.05625057220459
1694850188456065800,-34.98750305175781,-36.31875228881836,8.4375
1694850188476070400,-34.78125,-36.78750228881836,7.218750476837158
1694850188496062000,-34.51875305175781,-37.98750305175781,5.587500095367432
1694850188516063000,-34.10625076293945,-37.91250228881836,4.668750286102295
1694850188536060000,-34.368751525878906,-38.08125305175781,1.443750023841858
1694850188556053000,-34.275001525878906,-37.85625076293945,-0.0562500022351741
1694850188576055800,-35.47500228881836,-37.51875305175781,-3.900000095367432
1694850188596061700,-35.8125,-37.57500076293945,-5.925000190734863
1694850188616062500,-35.868751525878906,-35.60625076293945,-9.09375
1694850188636051700,-36.9375,-35.0625,-11.71875
1694850188656053200,-36.97500228881836,-34.05000305175781,-14.11875057220459
1694850188676055300,-37.42500305175781,-32.19375228881836,-18.11250114440918
1694850188696064300,-38.08125305175781,-30.506250381469727,-20.887500762939453
1694850188716067000,-37.29375076293945,-27.562501907348636,-24.637500762939453
1694850188736076000,-37.125,-25.687501907348636,-27.39375114440918
1694850188756078800,-36.84375,-21.525001525878903,-31.312501907348636
1694850188776076300,-35.94375228881836,-18.65625,-34.05000305175781
1694850188796081200,-34.51875305175781,-15.375000953674316,-37.275001525878906
1694850188816073500,-32.04375076293945,-9.52500057220459,-41.400001525878906
1694850188836077600,-28.837501525878903,-5.287500381469727,-43.14375305175781
1694850188856061400,-25.200000762939453,0.6000000238418579,-45.76875305175781
1694850188876044800,-22.293750762939453,4.21875,-47.025001525878906
1694850188896041700,-17.381250381469727,9.1875,-47.51250076293945
1694850188916053000,-16.03125,12.468750953674316,-48.11250305175781
1694850188936058400,-15.281250953674316,14.512500762939451,-47.85000228881836
1694850188956059000,-13.818750381469728,16.481250762939453,-47.0625
1694850188976066300,-13.893750190734863,17.306251525878906,-46.44375228881836
1694850188996067600,-15.881250381469728,17.73750114440918,-46.556251525878906
1694850189016076000,-17.231250762939453,17.73750114440918,-46.368751525878906
1694850189036071400,-17.025001525878906,16.762500762939453,-45.88125228881836
1694850189056070100,-16.387500762939453,15.468750953674316,-44.8125
1694850189076076300,-14.11875057220459,15.71250057220459,-45.88125228881836
1694850189096076500,-12.468750953674316,15.187500953674316,-46.16250228881836
1694850189116072700,-9.543750762939451,14.925000190734863,-46.53750228881836
1694850189136076800,-5.306250095367432,15.375000953674316,-47.38125228881836
1694850189156067800,-2.493750095367432,15.731250762939451,-47.32500076293945
1694850189176060700,-0.9375000596046448,16.80000114440918,-47.47500228881836
1694850189196059100,-0.28125,17.793750762939453,-46.72500228881836
