time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694673228589000000,1.142,0,0,1,15.487000465393066,0,0,88.70000457763672,3.1354784,50.6871603
1694673229633000000,2.186,42.900001525878906,6.900000095367432,1.0104399919509888,12.843000411987305,4.085590362548828,107.83567810058594,88.70000457763672,3.1360784,50.687038
1694673230133000000,2.686,31.399999618530273,5.400000095367432,1.0154399871826172,11.795000076293945,3.2470130920410156,77.01958465576172,88.70000457763672,3.1360814,50.6870749
1694673230808000000,3.361,41.5,5.800000190734863,1.022189974784851,77,3.069538116455078,69.45947265625,88.70000457763672,3.1361049,50.6870845
1694673231808000000,4.361,37.29999923706055,5,2.2707767486572266,8.100000381469727,13.78480052947998,335.8752136230469,89.0999984741211,3.1358768,50.6873246
1694673233308000000,5.861,30.399999618530273,4.300000190734863,2.2857768535614014,7.900000095367432,11.067981719970703,337.0233154296875,89.0999984741211,3.1358017,50.6874426
1694673234308000000,6.861,20.5,3.200000047683716,2.295776844024658,7.665999889373779,6.477539539337158,317.76287841796875,89.0999984741211,3.1356947,50.6874697
1694673235308000000,7.861,23.700000762939453,3.5,2.305776834487915,7.375,6.742568492889404,311.2778015136719,89.0999984741211,3.1354004,50.6875435
1694673235706000000,8.258999755859374,0,0,3.652902364730835,7.677000045776367,6.996387481689453,309.3978271484375,89.5,3.135342,50.687559
1694673236308000000,8.861,17.200000762939453,3,3.6589224338531494,7.3480000495910645,6.777709484100342,312.0471496582031,89.5,3.1352349,50.6876338
1694673237308000000,9.861,11.300000190734863,1.899999976158142,3.6689224243164062,6.8480000495910645,6.448911666870117,313.0828857421875,89.5,3.1351286,50.6877134
1694673238308000000,10.861,8.699999809265137,2,3.678922414779663,6.526000022888184,7.033863544464111,310.214111328125,89.5,3.1350237,50.6877592
1694673239308000000,11.861,17.899999618530273,4.400000095367432,3.68892240524292,6.054999828338623,7.240086555480957,307.7623596191406,89.5,3.1349222,50.6877977
1694673240308000000,12.861,12.399999618530273,2.5,3.6989223957061768,5.625999927520752,7.2731804847717285,306.7839050292969,89.5,3.1348194,50.6878369
1694673241308000000,13.861,10.5,3.0999999046325684,3.7089223861694336,4.650000095367432,7.245141983032227,304.36798095703125,89.5,3.1346864,50.6878515
1694673242308000000,14.861,9.300000190734863,3.200000047683716,3.7189223766326904,4.349999904632568,7.411858081817627,308.6698913574219,89.5,3.1345802,50.6878874
1694673243308000000,15.861,8.800000190734863,2,3.7289223670959473,4.150000095367432,7.192819595336914,309.87030029296875,89.5,3.1344973,50.6879309
1694673244308000000,16.861,8.399999618530273,1.899999976158142,3.738922357559204,3.7829999923706055,6.969435691833496,316.3006286621094,89.5,3.134413,50.6879708
1694673245308000000,17.861,9.199999809265137,2,6.418710708618164,3.700000047683716,7.24599027633667,313.341796875,91.20000457763672,3.1343494,50.688013
1694673246308000000,18.861,9.199999809265137,2.4000000953674316,6.4287109375,3.6500000953674316,7.065176963806152,318.3397216796875,91.20000457763672,3.1342891,50.6880594
1694673247308000000,19.861,9.100000381469727,2.4000000953674316,6.438710689544678,3.6500000953674316,6.711294651031494,324.2216796875,91.20000457763672,3.1342246,50.6881044
1694673248308000000,20.861,7.800000190734863,1.7999999523162842,6.448710918426514,3.6500000953674316,7.028409004211426,326.81103515625,91.20000457763672,3.1341779,50.6881571
1694673249308000000,21.861,7.5,1.600000023841858,6.458710670471191,3.6500000953674316,6.837075233459473,329.85614013671875,91.20000457763672,3.1341327,50.6882147
1694673250308000000,22.861,10,1.899999976158142,6.468710899353027,3.9000000953674316,6.799893379211426,329.0843200683594,91.20000457763672,3.1340881,50.6882659
1694673251308000000,23.861,9.899999618530273,2,6.478710651397705,3.9000000953674316,6.851269245147705,326.29534912109375,91.20000457763672,3.1340406,50.6883172
1694673252308000000,24.861,10.699999809265137,1.7999999523162842,6.488710880279541,3.9000000953674316,6.521727085113525,331.5599670410156,91.20000457763672,3.1339927,50.6883684
1694673253308000000,25.861,10.399999618530273,1.7000000476837158,6.498710632324219,3.9000000953674316,6.5750885009765625,330.1207275390625,91.20000457763672,3.1339472,50.6884212
1694673254308000000,26.861,8.899999618530273,1.600000023841858,6.508710861206055,3.9000000953674316,6.8843889236450195,330.03985595703125,91.20000457763672,3.133914,50.6884813
1694673255308000000,27.861,7.800000190734863,1.5,6.518711090087891,3.9000000953674316,6.955739974975586,329.07080078125,91.20000457763672,3.1338662,50.6885397
1694673256308000000,28.861,8.100000381469727,1.5,6.528710842132568,3.9000000953674316,7.1339826583862305,329.9453430175781,91.20000457763672,3.1338151,50.6886003
1694673257308000000,29.861,8.300000190734863,1.5,6.538711071014404,3.9000000953674316,6.646502494812012,328.1792297363281,91.20000457763672,3.1337614,50.6886598
1694673258308000000,30.861,8.699999809265137,1.5,6.548710823059082,3.9000000953674316,6.231335639953613,332.76702880859375,91.20000457763672,3.1337141,50.6887136
1694673259308000000,31.861,9.899999618530273,1.5,6.558711051940918,3.9000000953674316,5.5604705810546875,334.0201721191406,91.20000457763672,3.1336816,50.6887621
1694673260308000000,32.861,13.800000190734863,1.600000023841858,6.568710803985596,3.9000000953674316,4.241270065307617,336.1294860839844,91.20000457763672,3.133663,50.6888007
1694673261308000000,33.861,17.5,1.5,6.578711032867432,3.9000000953674316,3.1773650646209717,335.3301696777344,91.20000457763672,3.13365,50.6888291
1694673262308000000,34.861,21.399999618530273,1.2999999523162842,6.588710784912109,3.9000000953674316,2.2425296306610107,327.6667785644531,91.20000457763672,3.1336327,50.6888456
