time,seconds_elapsed,z,y,x
1694673227499183000,0.05218310546875,-48.69375228881836,-23.475000381469727,8.268750190734863
1694673227519187500,0.0721875,-47.4375,-24.168750762939453,8.96250057220459
1694673227539200000,0.092199951171875,-47.04375076293945,-25.068750381469727,8.643750190734863
1694673227559220700,0.112220703125,-48.187503814697266,-25.42500114440918,8.606250762939453
1694673227579251700,0.132251708984375,-47.55000305175781,-26.193750381469727,9.206250190734863
1694673227599289300,0.152289306640625,-47.4375,-26.962501525878906,10.40625
1694673227619327500,0.172327392578125,-47.118751525878906,-27.58125114440918,10.481250762939453
1694673227639345000,0.192344970703125,-47.4375,-28.125001907348633,10.575000762939453
1694673227659350500,0.2123505859375,-46.51875305175781,-28.912500381469727,10.050000190734863
1694673227679361500,0.232361572265625,-46.21875,-30.525001525878906,9.80625057220459
1694673227699359700,0.25235986328125,-45.91875076293945,-32.13750076293945,8.96250057220459
1694673227719359500,0.272359375,-46.76250076293945,-32.681251525878906,8.53125
1694673227739353600,0.292353515625,-45.41250228881836,-34.20000076293945,8.40000057220459
1694673227759354600,0.312354736328125,-44.92500305175781,-34.85625076293945,6.881250381469727
1694673227779350300,0.332350341796875,-45.35625076293945,-35.23125076293945,5.550000190734863
1694673227799342000,0.352342041015625,-45.5625,-33.5625,5.287500381469727
1694673227819342600,0.372342529296875,-45.76875305175781,-32.75625228881836,5.8125
1694673227839338800,0.3923388671875,-45.337501525878906,-31.593751907348633,5.756250381469727
1694673227859331600,0.41233154296875,-46.06875228881836,-32.025001525878906,6.337500095367432
1694673227879333000,0.4323330078125,-45.84375,-32.19375228881836,7.031250476837158
1694673227899323600,0.45232373046875,-46.05000305175781,-32.71875,7.331250190734863
1694673227919330800,0.472330810546875,-45.73125076293945,-32.4375,7.537500381469727
1694673227939332900,0.492332763671875,-44.79375076293945,-34.01250076293945,8.418750762939453
1694673227959341600,0.512341552734375,-45.11250305175781,-34.63125228881836,8.606250762939453
1694673227979325200,0.5323251953125,-44.00625228881836,-36.618751525878906,7.143750190734863
1694673227999319600,0.552319580078125,-44.00625228881836,-36.73125076293945,6.131250381469727
1694673228019341800,0.572341796875,-44.4375,-36.91875076293945,5.512500286102295
1694673228039337000,0.5923369140625,-43.63125228881836,-37.3125,3.6937501430511475
1694673228059335400,0.61233544921875,-43.14375305175781,-37.96875,2.5875000953674316
1694673228079341600,0.632341552734375,-42.16875076293945,-37.81875228881836,-2.34375
1694673228099342000,0.652342041015625,-41.70000076293945,-37.29375076293945,-6.056250095367432
1694673228119349200,0.672349365234375,-39.806251525878906,-35.64375305175781,-11.625
1694673228139350800,0.692350830078125,-39.712501525878906,-34.368751525878906,-13.912500381469727
1694673228159347200,0.71234716796875,-39.13125228881836,-32.92500305175781,-16.387500762939453
1694673228179340300,0.73234033203125,-38.23125076293945,-29.981250762939453,-19.912500381469727
