time,seconds_elapsed,z,y,x
1694672551553178000,0.10117822265625,-40.96875,-2.4750001430511475,25.275001525878906
1694672551573182200,0.12118212890625,-42,-2.4937500953674316,25.14375114440918
1694672551593195800,0.14119580078125,-41.681251525878906,-2.4000000953674316,25.068750381469727
1694672551613221600,0.1612216796875,-42.22500228881836,-2.325000047683716,24.843751907348633
1694672551633251600,0.18125146484375,-43.368751525878906,-2.6812500953674316,24.825000762939453
1694672551653283600,0.20128369140625,-41.28750228881836,-3.0187501907348633,25.443750381469727
1694672551673315800,0.22131591796875,-44.19375228881836,-3.3937501907348633,24.693750381469727
1694672551693335300,0.241335205078125,-41.17500305175781,-3.8062500953674316,25.33125114440918
1694672551713354200,0.261354248046875,-41.493751525878906,-4.78125,25.406251907348633
1694672551733361400,0.281361328125,-41.51250076293945,-5.4375,24.468751907348633
1694672551753364200,0.3013642578125,-41.73750305175781,-5.53125,23.756250381469727
1694672551773374000,0.3213740234375,-41.73750305175781,-6.243750095367432,23.53125
1694672551793368300,0.341368408203125,-40.81875228881836,-6.431250095367432,23.137500762939453
1694672551813369000,0.361369140625,-41.75625228881836,-6.637500286102295,22.51875114440918
1694672551833357300,0.381357421875,-40.81875228881836,-6.956250190734863,23.212501525878906
1694672551853343000,0.401343017578125,-40.6875,-7.218750476837158,24.037500381469727
1694672551873339600,0.421339599609375,-39.76875305175781,-6.956250190734863,23.64375114440918
1694672551893320200,0.4413203125,-40.80000305175781,-6.862500190734863,23.53125
1694672551913320000,0.46131982421875,-41.53125,-6.356250286102295,23.137500762939453
1694672551933316400,0.48131640625,-41.13750076293945,-6.525000095367432,22.725000381469727
1694672551953321500,0.501321533203125,-41.025001525878906,-6.018750190734863,22.443750381469727
1694672551973322000,0.521322021484375,-41.23125076293945,-6.637500286102295,22.42500114440918
1694672551993329700,0.54132958984375,-41.025001525878906,-5.925000190734863,22.23750114440918
1694672552013331700,0.561331787109375,-41.23125076293945,-6.018750190734863,22.631250381469727
1694672552033321700,0.58132177734375,-41.41875076293945,-5.118750095367432,23.17500114440918
1694672552053328600,0.60132861328125,-41.962501525878906,-5.400000095367432,22.23750114440918
1694672552073323000,0.621322998046875,-41.025001525878906,-5.137500286102295,22.162500381469727
1694672552093325800,0.641325927734375,-40.61250305175781,-5.137500286102295,22.162500381469727
1694672552113331200,0.661331298828125,-40.91250228881836,-4.856250286102295,22.162500381469727
1694672552133320200,0.6813203125,-41.34375,-4.612500190734863,21.86250114440918
1694672552153330200,0.701330078125,-41.025001525878906,-4.256250381469727,21.881250381469727
1694672552173328600,0.72132861328125,-41.53125,-4.068750381469727,21.881250381469727
1694672552193320700,0.74132080078125,-40.51875305175781,-4.612500190734863,21.28125
1694672552213312000,0.76131201171875,-41.025001525878906,-4.6875,22.087501525878906
1694672552233311000,0.78131103515625,-41.025001525878906,-4.256250381469727,21.787500381469727
1694672552253325600,0.80132568359375,-40.81875228881836,-4.6875,21.881250381469727
1694672552273333000,0.8213330078125,-40.70625305175781,-3.9000000953674316,21.600000381469727
1694672552293334500,0.84133447265625,-41.32500076293945,-4.518750190734863,21.975000381469727
1694672552313331500,0.86133154296875,-41.34375,-4.800000190734863,21.356250762939453
