time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1697611886181000000,0.135,0,0,5.597860813140869,77.94100189208984,0,0,71.70000457763672,3.1157121,50.6862008
1697611888522000000,2.475999755859375,0,0,14.125682830810547,88.0999984741211,0,0,73,3.1156002,50.6866428
1697611893618000000,7.571999755859375,0,0,26.2752628326416,149.60000610351562,0,0,71.70000457763672,3.1163835,50.686138
1697611902692000000,16.646,0,0,13.794795989990234,64.0999984741211,0,0,79.0999984741211,3.1174186,50.6876097
1697611907720000000,21.674,0,0,35.62612533569336,54.965999603271484,0,0,79.0999984741211,3.1174693,50.6874189
1697611925571000000,39.525,0,0,0,899.9990234375,0,0,0,3.1138439,50.6837885
1697611933470000000,47.42400024414062,0,0,100,172.10000610351562,0,0,57.900001525878906,3.1155146,50.6878077
1697611957018000000,70.97199975585937,0,0,6.619624137878418,32.792999267578125,0,0,77.9000015258789,3.1169363,50.6891249
1697611977684000000,91.638,0,0,1.2958598136901855,16.39900016784668,0,0,76.5999984741211,3.1152938,50.6888934
1697611996533000000,110.487,0,0,11.282033920288086,75.8239974975586,0,0,74.70000457763672,3.1136629,50.6884221
1697612022217000000,136.171,0,0,100,180,0,0,73.5999984741211,3.1120408,50.6874206
1697612081648000000,195.602,0,0,0,600,0,0,0,3.1020621,50.6870238
1697612114351000000,228.305,0,0,0,600,0,0,0,3.1020621,50.6870238
1697612123514000000,237.46799975585938,0,0,0,600,0,0,0,3.1020621,50.6870238
1697612144577000000,258.531,0,0,0,800,0,0,0,3.1029462,50.6847279
1697612175509000000,289.463,0,0,100,172.10000610351562,0,0,70.30000305175781,3.0954489,50.6881092
1697612199460000000,313.414,0,0,0,1000,0,0,0,3.0995423,50.6848183
1697612220486000000,334.4400002441406,0,0,2.5460093021392822,21.98900032043457,0,0,69.0999984741211,3.0955624,50.6881331
