time,seconds_elapsed,z,y,x
1697611886152485000,0.106485107421875,-50.962501525878906,6.731250286102295,-1.8375000953674316
1697611886172489700,0.12648974609375,-51.69375228881836,8.043750762939453,-2.325000047683716
1697611886192499500,0.14649951171875,-50.962501525878906,7.443750381469727,-1.5187500715255737
1697611886212521500,0.166521484375,-51.16875076293945,7.612500190734863,-1.818750023841858
1697611886232549000,0.186549072265625,-50.23125076293945,8.15625,-2.0812501907348633
1697611886252589300,0.20658935546875,-49.931251525878906,7.593750476837158,-2.90625
1697611886272620500,0.22662060546875,-49.95000076293945,8.02500057220459,-3.6187500953674316
1697611886292638700,0.246638671875,-50.56875228881836,8.737500190734863,-3.8062500953674316
1697611886312656400,0.266656494140625,-49.72500228881836,9.543750762939453,-3.356250047683716
1697611886332651800,0.28665185546875,-49.837501525878906,9.975000381469727,-4.050000190734863
1697611886352663600,0.30666357421875,-49.95000076293945,11.71875,-4.912500381469727
1697611886372666400,0.326666259765625,-49.125003814697266,11.96250057220459,-5.606250286102295
1697611886392662500,0.34666259765625,-49.743751525878906,12.937500953674316,-5.981250286102295
1697611886412647400,0.3666474609375,-49.33125305175781,12.393750190734863,-6.206250190734863
1697611886432643600,0.3866435546875,-50.493751525878906,12.99375057220459,-7.012500286102295
1697611886452640800,0.406640869140625,-49.33125305175781,13.200000762939453,-6.075000286102295
1697611886472645600,0.426645751953125,-49.125003814697266,13.200000762939453,-6.075000286102295
1697611886492627200,0.446627197265625,-48.60000228881836,13.74375057220459,-5.943750381469727
1697611886512621000,0.46662109375,-48.39375305175781,13.818750381469727,-6.131250381469727
1697611886532621800,0.486621826171875,-48.91875076293945,13.387500762939453,-5.662500381469727
1697611886552620800,0.506620849609375,-50.47500228881836,13.387500762939453,-5.681250095367432
1697611886572617200,0.5266171875,-49.61250305175781,13.162500381469727,-4.068750381469727
1697611886592615200,0.546615234375,-50.04375076293945,12.881250381469727,-4.6875
1697611886612620800,0.566620849609375,-49.743751525878906,12.768750190734863,-5.681250095367432
1697611886632621600,0.58662158203125,-49.53750228881836,12.768750190734863,-5.287500381469727
1697611886652629500,0.60662939453125,-49.63125228881836,13.068750381469727,-4.462500095367432
1697611886672642800,0.626642822265625,-49.312503814697266,12.43125057220459,-4.6875
1697611886692637400,0.646637451171875,-49.53750228881836,12.15000057220459,-5.493750095367432
1697611886712640000,0.666639892578125,-49.76250076293945,11.756250381469727,-6.731250286102295
1697611886732637700,0.6866376953125,-49.48125076293945,10.668750762939453,-7.856250286102295
1697611886752635400,0.706635498046875,-49.087501525878906,10.74375057220459,-8.662500381469727
1697611886772643800,0.726643798828125,-49.29375076293945,11.006250381469727,-9.05625057220459
1697611886792639200,0.74663916015625,-49.38750076293945,11.175000190734863,-8.86875057220459
1697611886812642800,0.766642822265625,-48.88125228881836,10.96875,-10.27500057220459
1697611886832623000,0.786623046875,-48.056251525878906,11.15625,-10.350000381469727
1697611886852614400,0.806614501953125,-48.07500076293945,11.30625057220459,-10.856250762939453
1697611886872626700,0.826626708984375,-48.48750305175781,12.281250953674316,-11.02500057220459
1697611886892610800,0.84661083984375,-48.375003814697266,12.637500762939453,-11.4375
1697611886912612900,0.86661279296875,-47.85000228881836,12.90000057220459,-11.21250057220459
1697611886932610600,0.886610595703125,-47.64375305175781,13.162500381469727,-11.40000057220459
1697611886952628000,0.9066279296875,-47.868751525878906,13.143750190734863,-11.90625
1697611886972637400,0.926637451171875,-47.15625,13.575000762939453,-13.106250762939453
1697611886992640500,0.946640625,-47.26875305175781,13.106250762939453,-13.518750190734863
1697611887012649500,0.9666494140625,-47.45625305175781,13.218750953674316,-12.918750762939453
1697611887032640500,0.986640625,-47.775001525878906,13.387500762939453,-12.80625057220459
1697611887052640500,1.006640625,-47.47500228881836,12.937500953674316,-13.612500190734863
1697611887072647200,1.026647216796875,-47.0625,13.443750381469727,-14.006250381469727
1697611887092641500,1.0466416015625,-47.28750228881836,13.162500381469727,-14.625000953674316
1697611887112639700,1.0666396484375,-47.26875305175781,13.706250190734863,-14.418750762939453
1697611887132634400,1.08663427734375,-46.85625076293945,13.706250190734863,-14.40000057220459
1697611887152637400,1.106637451171875,-47.0625,13.443750381469727,-14.606250762939453
1697611887172628000,1.1266279296875,-47.90625,13.875000953674316,-14.812500953674316
1697611887192617000,1.146616943359375,-48.22500228881836,13.950000762939453,-15.412500381469727
1697611887212616000,1.166615966796875,-46.875,13.312500953674316,-15.71250057220459
1697611887232612000,1.186612060546875,-46.25625228881836,13.687500953674316,-15.600000381469727
1697611887252624000,1.206623779296875,-46.35000228881836,14.30625057220459,-15.393750190734863
1697611887272629200,1.226629150390625,-46.462501525878906,13.687500953674316,-15.918750762939453
1697611887292629200,1.246629150390625,-46.14375305175781,14.21250057220459,-15.693750381469727
1697611887312636400,1.266636474609375,-46.16250228881836,13.668750762939453,-16.3125
1697611887332637700,1.2866376953125,-47.306251525878906,13.55625057220459,-16.931251525878906
1697611887352645600,1.306645751953125,-47.400001525878906,14.287500381469727,-16.21875
1697611887372647400,1.3266474609375,-46.38750076293945,13.74375057220459,-17.025001525878906
1697611887392644400,1.346644287109375,-46.38750076293945,13.031250953674316,-16.725000381469727
1697611887412648700,1.366648681640625,-47.212501525878906,12.656250953674316,-17.26875114440918
1697611887432632000,1.386632080078125,-47.53125,12.487500190734863,-16.96875
1697611887452630800,1.406630859375,-46.89375305175781,12.225000381469727,-16.96875
1697611887472637200,1.42663720703125,-47.118751525878906,11.512500762939453,-16.89375114440918
1697611887492619500,1.44661962890625,-47.75625228881836,10.856250762939453,-18.431251525878906
1697611887512613400,1.46661328125,-46.743751525878906,9.33750057220459,-19.162500381469727
1697611887532605200,1.486605224609375,-45.31875228881836,7.968750476837158,-20.793750762939453
1697611887552606200,1.506606201171875,-44.23125076293945,6.375000476837158,-24.262500762939453
1697611887572615700,1.52661572265625,-42.60000228881836,6.506250381469727,-26.250001907348633
1697611887592615000,1.546614990234375,-41.681251525878906,6.825000286102295,-27.843751907348633
1697611887612621800,1.566621826171875,-40.03125,9.543750762939453,-29.962501525878906
1697611887632623000,1.586623046875,-37.556251525878906,10.668750762939453,-31.106250762939453
1697611887652631300,1.60663134765625,-34.98750305175781,13.293750762939453,-33.31875228881836
