time,seconds_elapsed,z,y,x
1697619937563017700,0.080017822265625,-28.462501525878906,-38.71875,18.11250114440918
1697619937583022000,0.10002197265625,-29.83125114440918,-38.73750305175781,18.09375
1697619937603034000,0.1200341796875,-28.687501907348633,-38.8125,17.90625
1697619937623060700,0.140060791015625,-28.89375114440918,-38.45625305175781,17.8125
1697619937643089400,0.16008935546875,-29.212501525878906,-38.28750228881836,17.71875
1697619937663123700,0.180123779296875,-29.73750114440918,-38.83125305175781,17.587501525878906
1697619937683158500,0.200158447265625,-29.193750381469727,-38.45625305175781,17.8125
1697619937703173000,0.220173095703125,-28.575000762939453,-38.98125076293945,18.01875114440918
1697619937723183900,0.240183837890625,-30.356250762939453,-39.09375,17.775001525878906
1697619937743185000,0.260184814453125,-29.100000381469727,-38.73750305175781,18.01875114440918
1697619937763190300,0.280190185546875,-28.256250381469727,-38.71875,18.318750381469727
1697619937783188500,0.3001884765625,-28.687501907348633,-39.07500076293945,17.793750762939453
1697619937803191800,0.32019189453125,-30.975000381469727,-38.118751525878906,18
1697619937823189200,0.340189208984375,-28.593751907348633,-39.1875,17.193750381469727
1697619937843181800,0.360181884765625,-30.76875114440918,-38.83125305175781,17.775001525878906
1697619937863182300,0.380182373046875,-29.212501525878906,-39.09375,17.681251525878906
1697619937883178500,0.400178466796875,-28.89375114440918,-38.98125076293945,18
1697619937903164000,0.420163818359375,-28.781251907348633,-39.07500076293945,17.793750762939453
1697619937923166500,0.44016650390625,-27.337501525878906,-39.50625228881836,18.712501525878906
1697619937943164700,0.46016455078125,-26.906251907348633,-40.03125,18.806251525878906
1697619937963171000,0.480171142578125,-25.462501525878906,-40.462501525878906,18.825000762939453
1697619937983171800,0.500171875,-25.443750381469727,-41.0625,19.3125
1697619938003179500,0.520179443359375,-24.431251525878906,-41.36250305175781,17.793750762939453
1697619938023181800,0.540181884765625,-24.225000381469727,-41.8125,17.793750762939453
1697619938043178800,0.5601787109375,-23.100000381469727,-42.712501525878906,17.26875114440918
1697619938063183400,0.580183349609375,-23.83125114440918,-42.525001525878906,17.36250114440918
1697619938083182800,0.600182861328125,-22.80000114440918,-42.91875076293945,16.368751525878906
1697619938103170600,0.620170654296875,-24.150001525878906,-42.82500076293945,16.443750381469727
1697619938123176000,0.640176025390625,-24.656251907348633,-42.88125228881836,17.45625114440918
1697619938143165000,0.6601650390625,-24.543750762939453,-42.26250076293945,17.475000381469727
1697619938163163600,0.68016357421875,-24.95625114440918,-42.431251525878906,17.962501525878906
1697619938183163400,0.700163330078125,-25.481250762939453,-41.64375305175781,17.568750381469727
1697619938203158500,0.720158447265625,-25.781251907348633,-41.56875228881836,17.568750381469727
1697619938223174000,0.740173828125,-26.625001907348633,-41.400001525878906,17.15625
1697619938243159000,0.760158935546875,-25.593751907348633,-41.47500228881836,17.26875114440918
1697619938263162400,0.780162353515625,-25.781251907348633,-41.64375305175781,17.568750381469727
1697619938283172000,0.800172119140625,-26.306251525878906,-41.306251525878906,17.568750381469727
1697619938303169000,0.8201689453125,-26.418750762939453,-41.38125228881836,17.568750381469727
1697619938323169300,0.840169189453125,-27.056251525878906,-41.868751525878906,16.33125114440918
1697619938343165200,0.860165283203125,-26.231250762939453,-41.88750076293945,15.637500762939453
1697619938363169300,0.880169189453125,-26.343751907348633,-42.86250305175781,15.412500381469727
1697619938383168800,0.900168701171875,-25.631250381469727,-43.05000305175781,14.906250953674316
1697619938403175400,0.920175537109375,-25.443750381469727,-43.14375305175781,14.100000381469727
1697619938423176200,0.94017626953125,-26.062501907348633,-43.80000305175781,13.36875057220459
1697619938443172400,0.96017236328125,-26.08125114440918,-43.462501525878906,12.675000190734863
