time,z,y,x
1697611886152485000,-50.962501525878906,6.731250286102295,-1.837500095367432
1697611886172489700,-51.69375228881836,8.043750762939453,-2.325000047683716
1697611886192499500,-50.962501525878906,7.443750381469727,-1.5187500715255735
1697611886212521500,-51.16875076293945,7.612500190734863,-1.818750023841858
1697611886232549000,-50.23125076293945,8.15625,-2.0812501907348637
1697611886252589300,-49.931251525878906,7.593750476837158,-2.90625
1697611886272620500,-49.95000076293945,8.02500057220459,-3.618750095367432
1697611886292638700,-50.56875228881836,8.737500190734863,-3.806250095367432
1697611886312656400,-49.72500228881836,9.543750762939451,-3.356250047683716
1697611886332651800,-49.837501525878906,9.975000381469728,-4.050000190734863
1697611886352663600,-49.95000076293945,11.71875,-4.912500381469727
1697611886372666400,-49.12500381469727,11.96250057220459,-5.606250286102295
1697611886392662500,-49.743751525878906,12.937500953674316,-5.981250286102295
1697611886412647400,-49.33125305175781,12.393750190734863,-6.206250190734863
1697611886432643600,-50.493751525878906,12.99375057220459,-7.012500286102295
1697611886452640800,-49.33125305175781,13.200000762939451,-6.075000286102295
1697611886472645600,-49.12500381469727,13.200000762939451,-6.075000286102295
1697611886492627200,-48.60000228881836,13.74375057220459,-5.943750381469727
1697611886512621000,-48.39375305175781,13.818750381469728,-6.131250381469727
1697611886532621800,-48.91875076293945,13.387500762939451,-5.662500381469727
1697611886552620800,-50.47500228881836,13.387500762939451,-5.681250095367432
1697611886572617200,-49.61250305175781,13.162500381469728,-4.068750381469727
1697611886592615200,-50.04375076293945,12.881250381469728,-4.6875
1697611886612620800,-49.743751525878906,12.768750190734863,-5.681250095367432
1697611886632621600,-49.53750228881836,12.768750190734863,-5.287500381469727
1697611886652629500,-49.63125228881836,13.068750381469728,-4.462500095367432
1697611886672642800,-49.31250381469727,12.43125057220459,-4.6875
1697611886692637400,-49.53750228881836,12.15000057220459,-5.493750095367432
1697611886712640000,-49.76250076293945,11.756250381469728,-6.731250286102295
1697611886732637700,-49.48125076293945,10.668750762939451,-7.856250286102295
1697611886752635400,-49.087501525878906,10.74375057220459,-8.662500381469727
1697611886772643800,-49.29375076293945,11.006250381469728,-9.05625057220459
1697611886792639200,-49.38750076293945,11.175000190734863,-8.86875057220459
1697611886812642800,-48.88125228881836,10.96875,-10.27500057220459
1697611886832623000,-48.056251525878906,11.15625,-10.350000381469728
1697611886852614400,-48.07500076293945,11.30625057220459,-10.856250762939451
1697611886872626700,-48.48750305175781,12.281250953674316,-11.02500057220459
1697611886892610800,-48.37500381469727,12.637500762939451,-11.4375
1697611886912612900,-47.85000228881836,12.90000057220459,-11.21250057220459
1697611886932610600,-47.64375305175781,13.162500381469728,-11.40000057220459
1697611886952628000,-47.868751525878906,13.143750190734863,-11.90625
1697611886972637400,-47.15625,13.575000762939451,-13.106250762939451
1697611886992640500,-47.26875305175781,13.106250762939451,-13.518750190734863
1697611887012649500,-47.45625305175781,13.218750953674316,-12.918750762939451
1697611887032640500,-47.775001525878906,13.387500762939451,-12.80625057220459
1697611887052640500,-47.47500228881836,12.937500953674316,-13.612500190734863
1697611887072647200,-47.0625,13.443750381469728,-14.006250381469728
1697611887092641500,-47.28750228881836,13.162500381469728,-14.625000953674316
1697611887112639700,-47.26875305175781,13.706250190734863,-14.418750762939451
1697611887132634400,-46.85625076293945,13.706250190734863,-14.40000057220459
1697611887152637400,-47.0625,13.443750381469728,-14.606250762939451
1697611887172628000,-47.90625,13.875000953674316,-14.812500953674316
1697611887192617000,-48.22500228881836,13.950000762939451,-15.412500381469728
1697611887212616000,-46.875,13.312500953674316,-15.71250057220459
1697611887232612000,-46.25625228881836,13.687500953674316,-15.600000381469728
1697611887252624000,-46.35000228881836,14.30625057220459,-15.393750190734863
1697611887272629200,-46.462501525878906,13.687500953674316,-15.918750762939451
1697611887292629200,-46.14375305175781,14.21250057220459,-15.693750381469728
1697611887312636400,-46.16250228881836,13.668750762939451,-16.3125
1697611887332637700,-47.306251525878906,13.55625057220459,-16.931251525878906
1697611887352645600,-47.400001525878906,14.287500381469728,-16.21875
1697611887372647400,-46.38750076293945,13.74375057220459,-17.025001525878906
1697611887392644400,-46.38750076293945,13.031250953674316,-16.725000381469727
1697611887412648700,-47.212501525878906,12.656250953674316,-17.26875114440918
1697611887432632000,-47.53125,12.487500190734863,-16.96875
1697611887452630800,-46.89375305175781,12.225000381469728,-16.96875
1697611887472637200,-47.118751525878906,11.512500762939451,-16.89375114440918
1697611887492619500,-47.75625228881836,10.856250762939451,-18.431251525878903
1697611887512613400,-46.743751525878906,9.33750057220459,-19.162500381469727
1697611887532605200,-45.31875228881836,7.968750476837158,-20.793750762939453
1697611887552606200,-44.23125076293945,6.375000476837158,-24.262500762939453
1697611887572615700,-42.60000228881836,6.506250381469727,-26.250001907348636
1697611887592615000,-41.681251525878906,6.825000286102295,-27.843751907348636
1697611887612621800,-40.03125,9.543750762939451,-29.962501525878903
1697611887632623000,-37.556251525878906,10.668750762939451,-31.106250762939453
1697611887652631300,-34.98750305175781,13.293750762939451,-33.31875228881836
1697611887672644600,-32.47500228881836,15.768750190734863,-34.01250076293945
1697611887692639000,-28.556251525878903,19.181251525878903,-36.07500076293945
1697611887712641300,-26.26875114440918,20.700000762939453,-36.31875228881836
1697611887732639000,-22.631250381469727,22.631250381469727,-37.51875305175781
1697611887752636700,-20.137500762939453,24.337501525878903,-37.931251525878906
1697611887772633300,-18.243751525878903,25.500001907348636,-37.57500076293945
1697611887792631300,-15.937500953674316,27.656251907348636,-36.97500228881836
1697611887812637200,-14.981250762939451,28.631250381469727,-36.63750076293945
1697611887832618500,-13.83750057220459,30.356250762939453,-35.868751525878906
1697611887852612000,-13.612500190734863,31.42500114440918,-35.51250076293945
1697611887872614400,-13.481250762939451,32.51250076293945,-34.38750076293945
1697611887892600800,-12.450000762939451,32.17500305175781,-34.368751525878906
1697611887912599300,-13.593750953674316,32.70000076293945,-34.275001525878906
1697611887932601000,-13.068750381469728,32.53125,-33.86250305175781
1697611887952621600,-12.43125057220459,32.53125,-33.95625305175781
1697611887972633900,-13.068750381469728,32.70000076293945,-34.06875228881836
1697611887992638700,-10.08750057220459,31.556251525878903,-34.10625076293945
1697611888012649200,-10.08750057220459,32.08125305175781,-34.181251525878906
1697611888032641300,-9.768750190734863,31.743751525878903,-33.58125305175781
1697611888052641500,-9.75,32.28750228881836,-33.26250076293945
1697611888072648700,-9.33750057220459,32.28750228881836,-33.26250076293945
1697611888092631600,-8.8125,32.45625305175781,-33.5625
1697611888112638700,-7.256250381469727,32.025001525878906,-33.45000076293945
1697611888132634000,-5.71875,31.312501907348636,-33.63750076293945
1697611888152637700,-5.193750381469727,30.150001525878903,-33.97500228881836
1697611888172628700,-4.893750190734863,30.412500381469727,-33.95625305175781
1697611888192618200,-3.9562501907348633,30.243751525878903,-34.14375305175781
1697611888212626000,-3.543750047683716,29.437501907348636,-34.6875
1697611888232619000,-3.656250238418579,29.437501907348636,-34.275001525878906
1697611888252621600,-1.9875000715255735,29.793750762939453,-34.33125305175781
1697611888272627000,-1.6687500476837158,29.981250762939453,-34.03125
1697611888292627200,-1.1437500715255735,30.787500381469727,-33.806251525878906
1697611888312634600,-1.256250023841858,30.525001525878903,-33.91875076293945
1697611888332636200,-0.8250000476837158,30.806251525878903,-33.69375228881836
1697611888352644400,-0.8250000476837158,31.593751907348636,-33.46875
1697611888372646700,-1.0125000476837158,31.968751907348636,-33.056251525878906
1697611888392632300,-1.1062500476837158,32.71875,-31.61250114440918
1697611888412639700,-1.162500023841858,33.993751525878906,-29.962501525878903
1697611888432631800,-1.5562500953674316,37.66875076293945,-28.368751525878903
1697611888452631300,-3.093750238418579,38.306251525878906,-27.356250762939453
1697611888472627000,-4.59375,40.06875228881836,-24.600000381469727
1697611888492619800,-5.006250381469727,40.42500305175781,-24.281251907348636
1697611888512616200,-4.78125,40.78125,-23.887500762939453
1697611888532607200,-4.481250286102295,41.13750076293945,-23.756250381469727
1697611888552627000,-3.637500047683716,41.15625,-23.55000114440918
1697611888572631300,-2.8312501907348637,41.47500228881836,-24.731250762939453
1697611888592626400,-2.71875,41.306251525878906,-24.543750762939453
1697611888612629800,-3.243750095367432,41.38125228881836,-24.750001907348636
1697611888632628000,-3.543750047683716,41.83125305175781,-24.843751907348636
1697611888652634000,-3.543750047683716,42.46875,-24.01875114440918
1697611888672634600,-3.1125001907348637,42.67500305175781,-23.287500381469727
1697611888692630500,-3.618750095367432,43.14375305175781,-22.181251525878903
1697611888712634600,-3.3937501907348637,43.70625305175781,-21.243751525878903
1697611888732633900,-3.6000001430511475,44.38125228881836,-21.637500762939453
1697611888752625400,-3.918750047683716,44.13750076293945,-21.65625
1697611888772624100,-3.3937501907348637,43.70625305175781,-21.056251525878903
1697611888792617700,-2.962500095367432,43.80000305175781,-20.64375114440918
1697611888812620300,-3.056250095367432,43.63125228881836,-20.34375
1697611888832618000,-2.512500047683716,45.1875,-18.67500114440918
1697611888852612400,-3.0187501907348637,45.806251525878906,-18.356250762939453
1697611888872615200,-3.0375001430511475,46.33125305175781,-18.75
1697611888892613600,-0.7125000357627869,47.60625076293945,-17.775001525878906
1697611888912620300,-0.375,48.993751525878906,-15.918750762939451
1697611888932621600,0.0750000029802322,49.59375381469727,-13.256250381469728
1697611888952629200,-1.6500000953674316,50.32500076293945,-11.456250190734863
1697611888972632800,-1.0875000953674316,50.06250381469727,-8.02500057220459
1697611888992629800,-1.1437500715255735,51.01875305175781,-5.775000095367432
1697611889012634600,-0.8250000476837158,50.92500305175781,-5.568750381469727
1697611889032633000,-0.8250000476837158,51.30000305175781,-4.856250286102295
1697611889052628700,0.0,51.11250305175781,-5.15625
1697611889072621000,-0.8250000476837158,51.28125381469727,-5.362500190734863
1697611889092621800,0.2062500119209289,50.94375228881836,-5.34375
1697611889112618800,-0.2062500119209289,51.65625381469727,-4.837500095367432
1697611889132612000,0.09375,50.681251525878906,-4.856250286102295
1697611889152615000,-0.09375,50.962501525878906,-4.556250095367432
1697611889172613000,-0.09375,51.056251525878906,-4.556250095367432
1697611889192611300,0.6375000476837158,50.962501525878906,-4.537500381469727
