time,seconds_elapsed,z,y,x
1694674189156231400,168.5932314453125,-7.293750286102295,5.943750381469727,-47.36250305175781
1694674189176236000,168.61323608398436,-6.581250190734863,4.706250190734863,-47.28750228881836
1694674189196235500,168.63323559570313,-5.325000286102295,3.562500238418579,-46.89375305175781
1694674189216234500,168.653234375,-3.6750001907348633,2.8687500953674316,-46.78125
1694674189236230100,168.67323022460937,-2.9437501430511475,2.0625,-46.91250228881836
1694674189256223000,168.69322290039062,-2.7375001907348633,1.537500023841858,-46.81875228881836
1694674189276213500,168.71321362304687,-2.3062500953674316,1.4625000953674316,-46.10625076293945
1694674189296203500,168.73320361328126,-2.0062501430511475,1.912500023841858,-45.993751525878906
1694674189316209400,168.75320947265624,-2.0062501430511475,2.1750001907348633,-46.181251525878906
1694674189336210400,168.77321044921874,-2.512500047683716,3.075000047683716,-45.95625305175781
1694674189356219100,168.79321923828124,-2.606250047683716,3.8625001907348633,-45.73125076293945
1694674189376233000,168.81323291015624,-4.462500095367432,5.643750190734863,-45.618751525878906
1694674189396239600,168.83323950195313,-4.875,6.975000381469727,-45.69375228881836
1694674189416240000,168.853240234375,-6.225000381469727,7.950000286102295,-45.16875076293945
1694674189436236000,168.87323608398438,-6.618750095367432,10.18125057220459,-44.8125
1694674189456239600,168.89323950195313,-7.743750095367432,11.77500057220459,-44.38125228881836
1694674189476232000,168.91323193359375,-8.887500762939453,13.631250381469727,-44.4375
1694674189496229600,168.93322973632812,-8.96250057220459,14.96250057220459,-44.212501525878906
1694674189516233500,168.9532333984375,-10.200000762939453,16.40625,-43.368751525878906
1694674189536232700,168.97323266601563,-9.46875,17.381250381469727,-43.125
1694674189556239000,168.99323901367188,-9.675000190734863,18.262500762939453,-43.3125
1694674189576232000,169.01323193359374,-10.08750057220459,18.993751525878906,-42.78750228881836
1694674189596222500,169.03322241210938,-11.006250381469727,19.537500381469727,-42.58125305175781
1694674189616222500,169.05322241210936,-11.006250381469727,20.15625,-42.26250076293945
1694674189636207000,169.07320703125,-11.625,20.868751525878906,-42.16875076293945
1694674189656210700,169.09321069335937,-12.43125057220459,21.225000381469727,-41.962501525878906
1694674189676221200,169.11322119140624,-12.543750762939453,21.318750381469727,-41.75625228881836
1694674189696214000,169.13321411132813,-12.543750762939453,21.76875114440918,-41.73750305175781
