time,seconds_elapsed,steps
1694674019719768000,-0.84323193359375,0
1694674033229997000,12.6669970703125,9
1694674035191581400,14.62858154296875,11
1694674037155872300,16.592872314453125,15
1694674046879032300,26.3160322265625,24
1694674054737747200,34.17474731445313,36
1694674056651896600,36.088896484375,42
1694674058616538400,38.053538330078126,46
1694674060581290200,40.01829028320312,48
1694674062546149000,41.98314916992187,54
1694674064460350700,43.897350830078125,58
1694674066429951200,45.866951171875,62
1694674068389684200,47.82668432617187,66
1694674070354252800,49.79125268554687,70
1694674072268661500,51.70566162109375,74
1694674074235945700,53.67294580078125,78
1694674076198397200,55.635397216796875,82
1694674078162697000,57.599697021484374,86
1694674091814684200,71.25168408203125,98
1694674093779460000,73.21646020507812,100
1694674095693663500,75.13066357421874,104
1694674097659016700,77.0960166015625,106
1694674099627328800,79.06432885742187,112
1694674101587902000,81.02490185546876,116
1694674103502196200,82.9391962890625,120
1694674105466999300,84.90399926757813,124
1694674107435128000,86.87212817382813,128
1694674109396438500,88.8334384765625,132
1694674111310551800,90.7475517578125,136
1694674113275389400,92.71238940429687,140
1694674115246621200,94.68362109375,144
1694674117204708000,96.6417080078125,148
1694674119119192600,98.55619262695312,151
1694674121085045800,100.52204565429687,154
1694674123048410400,102.48541040039062,160
1694674125013113300,104.45011328125,164
1694674126978389800,106.4153896484375,168
1694674128892060000,108.32905981445313,172
1694674130857208800,110.29420874023438,178
1694674132821519000,112.25851904296874,179
1694674134735705000,114.172705078125,183
1694674136700522000,116.13752197265624,187
1694674138665128700,118.10212866210938,191
1694674140634787300,120.07178735351563,196
1694674142544185600,121.981185546875,200
1694674144508934400,123.94593432617188,205
1694674146473251800,125.910251953125,208
1694674148438475500,127.8754755859375,212
1694674150402634800,129.839634765625,215
1694674156246300000,135.6832998046875,225
1694674158211252200,137.64825219726563,229
1694674160125678600,139.5626787109375,234
1694674162090045700,141.52704565429687,238
1694674164054813400,143.4918134765625,242
1694674166019457500,145.45645751953126,245
1694674167933935600,147.370935546875,248
1694674169898699000,149.3356989746094,251
1694674171863250200,151.3002502441406,255
1694674173831981300,153.26898120117187,258
1694674175742089700,155.17908984375,262
1694674177707083000,157.1440830078125,265
1694674179671441000,159.10844091796875,269
1694674181585991400,161.0229914550781,272
1694674183550870300,162.98787036132813,277
1694674185515216600,164.95221655273437,281
1694674187480130800,166.917130859375,285
1694674189394303700,168.8313037109375,289
1694674191359235600,170.79623559570314,293
1694674193323671300,172.76067138671874,297
1694674195288554800,174.7255546875,301
1694674197253057500,176.6900576171875,305
1694674199167419600,178.60441967773437,309
1694674201132026600,180.56902661132813,313
1694674203096755500,182.53375537109375,317
1694674205011166500,184.44816650390624,321
1694674206975893000,186.41289306640624,325
1694674208940463400,188.37746337890624,329
1694674210854894800,190.29189477539063,333
1694674212819533300,192.256533203125,339
1694674214785102800,194.22210278320313,341
1694674216748911400,196.18591137695313,347
1694674218713637600,198.1506376953125,351
1694674220631549000,200.068548828125,355
1694674222592651500,202.02965161132812,359
1694674224557747700,203.99474780273437,363
1694674226522175200,205.95917529296875,367
1694674228437311000,207.87431103515624,371
1694674230401104100,209.83810424804688,375
1694674232365893400,211.80289331054686,379
1694674234330436600,213.7674365234375,383
1694674236247327200,215.6843271484375,387
1694674238209670000,217.646669921875,391
1694674240174343700,219.61134375,395
1694674242139197200,221.576197265625,399
1694674244103486700,223.54048681640626,405
1694674246018513700,225.455513671875,407
1694674247984090600,227.42109057617188,412
1694674269493985000,248.93098510742186,424
1694674271408552000,250.84555200195314,428
1694674273373086500,252.81008642578124,432
1694674275338354700,254.77535473632813,436
1694674277302600200,256.73960009765625,442
1694674279217365000,258.6543649902344,446
1694674281181426400,260.61842651367186,450
1694674283146311000,262.5833107910156,452
1694674285111025000,264.54802490234374,458
1694674287027365000,266.464365234375,462
1694674288989985000,268.4269851074219,465
1694674290954756900,270.3917568359375,468
1694674292919439600,272.3564396972656,473
1694674294836624400,274.2736242675781,477
1694674296798542800,276.23554296875,481
1694674298763154000,278.20015380859377,485
1694674300727830300,280.16483032226563,489
1694674302692521500,282.129521484375,493
1694674304607112400,284.04411254882814,497
1694674306571524000,286.0085241699219,503
1694674308536300000,287.97330004882815,504
1694674310500944100,289.93794409179685,508
1694674312415518500,291.8525185546875,512
1694674314380156000,293.8171560058594,518
1694674316344796000,295.7817958984375,522
1694674318309381400,297.74638134765627,526
1694674320226422800,299.6634228515625,530
1694674322188327400,301.62532739257813,534
1694674324153112800,303.59011279296874,538
1694674326067455000,305.504455078125,542
1694674328033281300,307.47028125,546
1694674329997246500,309.4342465820313,550
1694674331961863400,311.39886352539065,554
1694674333926385000,313.36338500976564,559
1694674335840328000,315.2773278808594,562
1694674345613554700,325.0505546875,572
1694674347578742300,327.0157421875,574
1694674349543104000,328.98010400390626,578
1694674351457785300,330.8947854003906,582
1694674353423237600,332.86023754882814,586
1694674355386973700,334.8239736328125,590
1694674357351229400,336.7882294921875,594
1694674372968532500,352.4055324707031,603
1694674374933516500,354.3705166015625,604
