time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694674021709000000,0.0,0.0,6.753957271575928,42.40900039672852,0.0,0.0,72.5,3.1162442,50.686179
1694674024147000000,0.0,0.0,18.433107376098636,116.0999984741211,0.0759823322296142,0.0,72.5,3.1162793,50.6861782
1694674026876000000,45.70000076293945,3.900000095367432,18.460397720336918,8.600000381469727,7.684421539306641,33.74614334106445,72.5,3.1168373,50.6867143
1694674028315000000,40.70000076293945,2.900000095367432,18.47478675842285,7.849999904632568,1.0065206289291382,308.1703491210937,72.5,3.1167935,50.6867024
1694674029063000000,0.0,0.0,100.0,9.095999717712402,0.850778341293335,278.7153015136719,72.5,3.1167841,50.6866999
1694674029315000000,32.900001525878906,2.0999999046325684,100.00251770019533,8.321999549865723,2.036120176315308,326.0145568847656,72.5,3.1167082,50.6866943
1694674030315000000,27.0,2.200000047683716,100.01251983642578,7.756999969482422,2.7437822818756104,4.855912685394287,72.5,3.1166754,50.6867046
1694674031315000000,16.100000381469727,2.0999999046325684,100.02252197265624,7.248000144958496,4.125163555145264,19.708148956298828,72.5,3.1166871,50.6867315
1694674032315000000,13.199999809265137,1.899999976158142,100.0325164794922,6.464000225067139,4.316390514373779,18.122398376464844,72.5,3.1167659,50.6867939
1694674033315000000,21.600000381469727,2.799999952316284,100.04251861572266,6.0980000495910645,4.254739761352539,10.901897430419922,72.5,3.1167964,50.6868409
1694674034315000000,26.600000381469727,2.799999952316284,100.05252075195312,4.650000095367432,3.916738748550415,6.523096084594727,72.5,3.1168034,50.6868794
1694674035315000000,23.100000381469727,2.299999952316284,100.0625228881836,4.300000190734863,3.4666635990142822,0.512334942817688,72.5,3.1168074,50.6869206
1694674036315000000,24.5,2.200000047683716,100.07251739501952,4.0329999923706055,3.309749126434326,341.8885498046875,72.5,3.1167789,50.6869516
1694674037315000000,22.600000381469727,2.200000047683716,100.08251953125,3.900000095367432,3.6299877166748047,328.4331359863281,72.5,3.1167388,50.6869859
1694674038315000000,22.299999237060547,2.5,100.09252166748048,3.900000095367432,4.27093505859375,320.9639892578125,72.5,3.1166903,50.6870195
1694674039315000000,16.399999618530273,2.200000047683716,100.10252380371094,3.900000095367432,5.147526264190674,313.8028564453125,72.5,3.1166299,50.687057
1694674040362677000,0.0,0.0,16.482694625854492,4.348999977111816,4.002460956573486,19.233200073242188,82.0999984741211,3.1166067,50.6870717
1694674040866443800,0.0,0.0,16.482694625854492,4.611000061035156,4.922303199768066,349.5811462402344,82.0999984741211,3.1166074,50.687079
1694674041315000000,10.100000381469728,1.600000023841858,16.492694854736328,4.510000228881836,5.890102386474609,308.4515380859375,82.0999984741211,3.1165467,50.6870976
1694674042315000000,11.100000381469728,1.7999999523162842,16.502695083618164,4.510000228881836,6.587484836578369,301.59161376953125,82.0999984741211,3.1164293,50.6871424
1694674043315000000,12.5,2.0,16.5126953125,4.510000228881836,6.802578926086426,298.33660888671875,82.0999984741211,3.1163241,50.6871768
1694674044315000000,12.899999618530272,2.0999999046325684,16.522693634033203,4.510000228881836,6.782720565795898,296.1690368652344,82.0999984741211,3.116222,50.687204
1694674045315000000,13.800000190734863,2.0,100.0265884399414,4.510000228881836,6.347970962524414,289.6497802734375,90.8000030517578,3.1161258,50.6872265
1694674046315000000,13.899999618530272,2.0,100.03659057617188,3.900000095367432,5.814244747161865,291.6393127441406,90.8000030517578,3.1160359,50.6872464
1694674047315000000,15.399999618530272,1.2000000476837158,100.04659271240234,3.900000095367432,5.622571468353272,308.7002258300781,90.8000030517578,3.1159839,50.687269
1694674048315000000,0.0,0.0,100.05658721923828,4.369999885559082,5.5758376121521,317.992431640625,90.8000030517578,3.1159495,50.6872911
1694674048815879000,0.0,0.0,100.05658721923828,4.936999797821045,2.6106512546539307,314.7290954589844,90.8000030517578,3.115947,50.6872966
1694674049319645000,0.0,0.0,100.05658721923828,5.776000022888184,2.3112435340881348,314.3835144042969,90.8000030517578,3.1159477,50.6872968
1694674049823411000,0.0,0.0,12.199999809265137,5.861000061035156,2.126087188720703,344.6836853027344,77.30000000000001,3.1159535,50.6873095
1694674050327176700,0.0,0.0,11.5,5.953999996185303,2.1316237449646,351.6279602050781,77.80000000000001,3.1159581,50.6873153
1694674051339746000,0.0,0.0,10.899999618530272,6.321000099182129,2.2547476291656494,11.742037773132324,77.80000000000001,3.1159689,50.6873356
1694674051843511800,0.0,0.0,10.899999618530272,6.659999847412109,2.815840721130371,16.640207290649414,77.80000000000001,3.1159841,50.687345
1694674052347277300,0.0,0.0,10.899999618530272,7.021999835968018,2.9174318313598637,18.277034759521484,77.80000000000001,3.1159959,50.6873577
1694674052851043000,0.0,0.0,10.899999618530272,6.97599983215332,3.570880889892578,16.47774887084961,78.1,3.1160113,50.6873759
1694674053354808300,0.0,0.0,10.600000381469728,6.954999923706055,3.6648452281951904,16.66575813293457,78.1,3.1160198,50.6873892
1694674053858574000,0.0,0.0,10.600000381469728,6.923999786376953,4.396063804626465,14.833516120910645,78.1,3.1160349,50.6874177
1694674054362340000,0.0,0.0,10.600000381469728,6.705999851226807,4.507180213928223,14.885982513427734,78.1,3.1160457,50.6874408
1694674054866106400,0.0,0.0,11.199999809265137,6.697000026702881,4.920580387115479,16.062997817993164,78.30000000000001,3.1160592,50.6874677
1694674055369872400,0.0,0.0,11.899999618530272,6.745999813079834,5.009722232818604,16.54505729675293,78.6,3.1160677,50.6874843
1694674055873638700,0.0,0.0,11.899999618530272,6.729000091552734,5.682199478149414,15.900132179260254,78.6,3.1160855,50.6875212
