time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694674026876000000,45.70000076293945,3.900000095367432,119.5,8.600000381469727,0.0,0.0,86.2,3.116845,50.68672166666667
1694674028315000000,40.70000076293945,2.900000095367432,65.0,7.099999904632568,0.0,0.0,75.6,3.116783333333333,50.68669499999999
1694674029315000000,32.900001525878906,2.0999999046325684,50.900001525878906,6.0,2.1402149200439453,334.25,76.2,3.1166716666666665,50.686686666666674
1694674030315000000,27.0,2.200000047683716,42.59999847412109,5.5,2.9828152656555176,7.389999866485596,78.30000000000001,3.1166666666666667,50.68670166666667
1694674031315000000,16.100000381469727,2.0999999046325684,33.599998474121094,4.699999809265137,4.331902027130127,20.76000022888184,77.30000000000001,3.11669,50.686731666666674
1694674032315000000,13.199999809265137,1.899999976158142,18.799999237060547,3.299999952316284,4.285577297210693,18.36000061035156,73.7,3.1167916666666664,50.68680500000001
1694674033315000000,21.600000381469727,2.799999952316284,19.0,3.299999952316284,4.22484016418457,10.93000030517578,74.30000000000001,3.116801666666667,50.68684499999999
1694674034315000000,26.600000381469727,2.799999952316284,18.700000762939453,3.200000047683716,3.817694664001465,6.849999904632568,73.4,3.116801666666667,50.68688
1694674035315000000,23.100000381469727,2.299999952316284,16.799999237060547,2.799999952316284,3.3482680320739746,0.2599999904632568,70.7,3.1168066666666667,50.68692333333333
1694674036315000000,24.5,2.200000047683716,15.5,2.5999999046325684,3.2854719161987305,340.010009765625,71.2,3.116766666666666,50.686951666666666
1694674037315000000,22.600000381469727,2.200000047683716,15.0,2.5,3.658130884170532,327.8900146484375,71.80000000000001,3.116728333333333,50.68698833333333
1694674038315000000,22.299999237060547,2.5,14.5,2.400000095367432,4.367932796478272,320.5199890136719,72.30000000000001,3.1166816666666666,50.687021666666666
1694674039315000000,16.399999618530273,2.200000047683716,13.600000381469728,2.400000095367432,5.248622417449951,313.5,72.80000000000001,3.116621666666666,50.68706
1694674040315000000,11.5,1.7000000476837158,13.0,2.400000095367432,5.591942310333252,307.260009765625,73.7,3.1165616666666667,50.687086666666666
1694674041315000000,10.100000381469728,1.600000023841858,14.0,2.5999999046325684,6.173578262329102,302.19000244140625,73.9,3.1164883333333337,50.68711666666666
1694674042315000000,11.100000381469728,1.7999999523162842,14.699999809265137,2.700000047683716,6.647637367248535,301.0799865722656,74.1,3.1164050000000003,50.68714833333333
1694674043315000000,12.5,2.0,15.300000190734863,2.799999952316284,6.815951824188232,298.0599975585937,74.30000000000001,3.116313333333333,50.687178333333335
1694674044315000000,12.899999618530272,2.0999999046325684,15.399999618530272,2.900000095367432,6.764479637145996,296.5299987792969,74.7,3.1162149999999995,50.687203333333336
1694674045315000000,13.800000190734863,2.0,16.100000381469727,2.900000095367432,6.288876056671143,289.8399963378906,75.1,3.116121666666667,50.687225000000005
1694674046315000000,13.899999618530272,2.0,14.300000190734863,2.5999999046325684,5.724225997924805,292.7699890136719,76.80000000000001,3.116033333333333,50.68724666666667
1694674047315000000,15.399999618530272,1.2000000476837158,14.699999809265137,2.5999999046325684,5.648561477661133,310.3900146484375,76.9,3.115993333333334,50.687270000000005
1694674048315000000,29.200000762939453,1.7000000476837158,15.0,2.5999999046325684,2.2596304416656494,322.7900085449219,77.4,3.115971666666667,50.687285
1694674049315000000,31.799999237060547,1.7999999523162842,12.199999809265137,2.400000095367432,2.1427886486053467,343.510009765625,77.30000000000001,3.1159733333333333,50.68730000000001
