time,z,y,x
1694674020656083200,-50.81250381469727,-4.818750381469727,-13.08750057220459
1694674020676088000,-50.212501525878906,-5.381250381469727,-14.081250190734863
1694674020696100000,-49.89375305175781,-5.831250190734863,-14.49375057220459
1694674020716124000,-50.43750381469727,-5.325000286102295,-15.61875057220459
1694674020736148500,-50.34375381469727,-6.825000286102295,-15.543750762939451
1694674020756178000,-50.34375381469727,-7.556250095367432,-15.862500190734863
1694674020776212200,-49.10625076293945,-8.231250762939453,-15.468750953674316
1694674020796224300,-49.63125228881836,-8.456250190734863,-16.387500762939453
1694674020816238800,-48.91875076293945,-7.668750286102295,-17.17500114440918
1694674020836243000,-48.525001525878906,-8.40000057220459,-18.28125
1694674020856250600,-47.70000076293945,-8.0625,-19.387500762939453
1694674020876250600,-47.19375228881836,-8.081250190734863,-19.875
1694674020896244700,-47.625,-8.456250190734863,-20.90625
1694674020916245500,-47.92500305175781,-7.668750286102295,-20.587501525878903
1694674020936241400,-47.71875,-7.293750286102295,-20.568750381469727
1694674020956244500,-48.337501525878906,-6.412500381469727,-20.55000114440918
1694674020976235300,-48.84375381469727,-6.506250381469727,-20.568750381469727
1694674020996231000,-48.431251525878906,-5.793750286102295,-20.325000762939453
1694674021016234500,-48.01875305175781,-5.4375,-20.625
1694674021036233500,-47.8125,-5.456250190734863,-21.431251525878903
1694674021056232000,-47.51250076293945,-4.3125,-21.993751525878903
1694674021076226600,-47.83125305175781,-4.331250190734863,-22.5
1694674021096234200,-47.306251525878906,-3.806250095367432,-22.481250762939453
1694674021116231700,-47.306251525878906,-3.712500095367432,-22.6875
1694674021136221700,-47.306251525878906,-2.4750001430511475,-22.556251525878903
1694674021156221200,-47.306251525878906,-2.5687501430511475,-22.743751525878903
1694674021176217000,-47.41875076293945,-2.325000047683716,-23.45625114440918
1694674021196221700,-47.00625228881836,-1.256250023841858,-23.306251525878903
1694674021216221400,-47.32500076293945,-1.162500023841858,-23.92500114440918
1694674021236217000,-47.00625228881836,-0.018750000745058,-23.681251525878903
1694674021256221400,-47.00625228881836,-0.375,-23.887500762939453
1694674021276232000,-46.6875,0.3375000059604645,-23.868751525878903
