time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694888081358000000,1.303000244140625,0,0,1.4129151105880737,21.426000595092773,0,0,92,3.142203,50.6833453
1694888088829000000,8.774,0,0,1.2657426595687866,16.746000289916992,0,0,91.80000305175781,3.1424242,50.6834635
1694888096034000000,15.978999755859375,0,0,1.2754439115524292,17.599000930786133,0,0,91.80000305175781,3.1424153,50.683431
1694888099241000000,19.186,0,0,1.4494943618774414,16.434999465942383,0,0,91.5,3.1425382,50.6835646
1694888106163000000,26.108,0,0,1.347752571105957,13.302000045776367,0,0,91.4000015258789,3.142628,50.6835719
1694888111149000000,31.094,0,0,2.5352349281311035,18.340999603271484,0,0,91.4000015258789,3.1426669,50.6836092
1694888114325000000,34.27,0,0,1.046420931816101,12.6850004196167,0,0,91,3.1427447,50.6837406
1694888121315000000,41.26,0,0,1.4133514165878296,12.645000457763672,0,0,88.4000015258789,3.1427775,50.683742
1694888124360000000,44.305,0,0,1.5488004684448242,15.961999893188477,0,0,90.9000015258789,3.1428179,50.6838671
1694888129377000000,49.322,0,0,2.816530227661133,17.986000061035156,0,0,91,3.1428684,50.6839158
1694888135162000000,55.10699975585938,0,0,1.9969199895858765,19.503000259399414,0,0,90.80000305175781,3.1430001,50.6839928
1694888139413000000,59.358,0,0,1.2636067867279053,17.05299949645996,0,0,90.80000305175781,3.1430109,50.6839977
1694888144430000000,64.37500024414062,0,0,1.5769307613372803,15.428000450134277,0,0,90.5999984741211,3.1431047,50.6841212
1694888150316000000,70.261,0,0,1.002805471420288,15.128000259399414,0,0,90.5999984741211,3.1430954,50.6841113
1694888154619000000,74.564,0,0,1.5185703039169312,14.79800033569336,0,0,90.5,3.1431646,50.6841969
1694888159637000000,79.582,0,0,1.2032054662704468,17.01799964904785,0,0,90.5999984741211,3.1432697,50.6842455
1694888164608000000,84.553,0,0,1,15.506999969482422,0,0,90.5999984741211,3.1434096,50.6842335
1694888169784000000,89.729,0,0,2.5927178859710693,14.71500015258789,0,0,90.30000305175781,3.1433544,50.6843387
1694888175254000000,95.19900024414062,0,0,1.0495375394821167,14.309000015258789,0,0,90.30000305175781,3.1433666,50.684375
1694888183242000000,103.18699975585938,0,0,1,14.12399959564209,0,0,90.30000305175781,3.1434832,50.6845324
1694888188362000000,108.30699975585938,0,0,1.0898234844207764,13.812999725341797,0,0,90,3.1435453,50.6845758
1694888193277000000,113.222,0,0,1.2405798435211182,13.866000175476074,0,0,89.80000305175781,3.1436521,50.6846294
1694888199865000000,119.81,0,0,4.066681385040283,19.65999984741211,0,0,89.80000305175781,3.1437637,50.6847805
1694888205310000000,125.25500024414063,0,0,4.716279029846191,17.947999954223633,0,0,96.70000457763672,3.1438419,50.6846899
1694888209901000000,129.846,0,0,4.460467338562012,21.267000198364258,0,0,89,3.1439764,50.684851
1694888214918000000,134.86300024414064,0,0,1.3026223182678223,16.00200080871582,0,0,89,3.14396,50.6848505
1694888219936000000,139.881,0,0,2.1025686264038086,21.98699951171875,0,0,88.9000015258789,3.1439656,50.684847
1694888225483000000,145.428,0,0,1.868608832359314,17.865999221801758,0,0,88.9000015258789,3.1440003,50.6850195
1694888230706000000,150.65099975585937,0,0,2.4472057819366455,20.08300018310547,0,0,88.5999984741211,3.1440701,50.6850676
1694888249633000000,169.578,0,0,1.1299057006835938,13.569999694824219,0,0,88.4000015258789,3.1441963,50.6851814
1694888254665000000,174.61,0,0,1.2808979749679565,22.049999237060547,0,0,88,3.1443064,50.6853621
1694888273527000000,193.472,0,0,3.399977207183838,27.79199981689453,0,0,87.80000305175781,3.1445653,50.6856135
1694888280610000000,200.55499975585937,0,0,2.2917981147766113,18.386999130249023,0,0,87.80000305175781,3.1445937,50.68561
1694888285680000000,205.625,0,0,1.785089373588562,16.139999389648438,0,0,87,3.1445385,50.6857584
1694888290827000000,210.772,0,0,1.5785928964614868,16.18600082397461,0,0,86.9000015258789,3.1445867,50.6858328
1694888295658000000,215.60299975585937,0,0,1.7491270303726196,17.207000732421875,0,0,87,3.1445664,50.685803
