time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694888080756000000,0.701,179.89999389648438,4.5,100.0999984741211,8.199999809265137,0.8230408430099487,260.7200012207031,81.4,3.141883333333333,50.683260000000004
1694888081256000000,1.201,126.30000305175781,8.399999618530273,100.0999984741211,15.899999618530273,2.80163311958313,53.630001068115234,81.4,3.14192,50.68327333333333
1694888081756000000,1.701,45.70000076293945,6.800000190734863,66,11.5,6.103576183319092,48.22999954223633,81.4,3.1420583333333334,50.68333500000001
1694888082320000000,2.265,26.299999237060547,4.5,58.5,9.300000190734863,7.468104839324951,62.290000915527344,81.4,3.14215,50.68334166666667
1694888082820000000,2.765,19.200000762939453,3.5,56.70000076293945,7.099999904632568,7.556122303009033,59.25,81.5,3.1422350000000003,50.683389999999996
1694888083320000000,3.265,19.5,3.200000047683716,53.79999923706055,5.099999904632568,6.720727920532227,60.209999084472656,81.5,3.142245,50.68337666666666
1694888084320000000,4.265,20.399999618530273,3.200000047683716,55.099998474121094,3.200000047683716,5.640841007232666,73.37999725341797,81.7,3.14232,50.68337
1694888085320000000,5.265,17.799999237060547,2.700000047683716,57,2.799999952316284,4.755003929138184,80.41000366210938,82,3.14238,50.683371666666666
1694888086320000000,6.265,25.200000762939453,2.0999999046325684,54.099998474121094,2.799999952316284,2.6719231605529785,78.20999908447266,82.1,3.142396666666666,50.68337833333333
1694888087320000000,7.265,55.099998474121094,1.899999976158142,47.599998474121094,2.5999999046325684,1.3310716152191162,45.040000915527344,82.2,3.14238,50.683393333333335
1694888088320000000,8.265,79.30000305175781,1.899999976158142,48.5,2.5,0.9522361159324646,18.010000228881836,82,3.142386666666667,50.68340666666666
1694888089320000000,9.265,96.4000015258789,2,48.79999923706055,2.4000000953674316,0.8292174935340881,10.539999961853027,81.7,3.1423916666666667,50.68341999999999
1694888090320000000,10.265,65.30000305175781,1.899999976158142,48.599998474121094,2.4000000953674316,1.1066527366638184,12.109999656677246,81.30000000000001,3.142395,50.683438333333335
1694888091320000000,11.265,63,1.899999976158142,45.099998474121094,2.299999952316284,1.2039352655410767,38.59000015258789,81.1,3.1423933333333336,50.68345833333333
1694888092320000000,12.265,54.400001525878906,1.7000000476837158,45.599998474121094,2.200000047683716,1.1339330673217773,51.27000045776367,81.30000000000001,3.1424016666666668,50.68347166666668
1694888093320000000,13.265,83.9000015258789,1.899999976158142,43,2.0999999046325684,0.764877200126648,49.130001068115234,81.30000000000001,3.14241,50.68347833333334
1694888094320000000,14.265,68.0999984741211,2.0999999046325684,43.400001525878906,2.0999999046325684,1.0788577795028687,60.56999969482422,81.5,3.142416666666667,50.683486666666674
1694888095320000000,15.265,85.4000015258789,2.200000047683716,48.400001525878906,2.0999999046325684,0.8853222131729126,24.459999084472656,81.4,3.1424250000000002,50.68349833333333
1694888096320000000,16.265,48.099998474121094,2.0999999046325684,45,2.0999999046325684,1.4937238693237305,31.450000762939453,81,3.142431666666667,50.68350999999999
1694888097320000000,17.265,65,2,41.20000076293945,2.0999999046325684,1.1848905086517334,28.920000076293945,80.7,3.1424483333333333,50.68352166666667
1694888098320000000,18.265,91.5999984741211,2.299999952316284,41.29999923706055,2.0999999046325684,0.9877519607543945,7.050000190734863,80.6,3.14246,50.683531666666674
1694888099320000000,19.265,143.60000610351562,2.5,41.79999923706055,2.200000047683716,1.0253266096115112,38.81999969482422,80,3.142481666666667,50.68353333333333
1694888100320000000,20.265,179.89999389648438,2,39.900001525878906,2.200000047683716,0.9800311326980591,21.739999771118164,79.4,3.1425033333333334,50.683531666666674
1694888101320000000,21.265,123.9000015258789,1.899999976158142,40.29999923706055,2.200000047683716,0.9141466617584229,26.18000030517578,79.2,3.1425116666666666,50.68353333333333
1694888102320000000,22.265,111.5,2.200000047683716,41,2.200000047683716,0.8781161308288574,49.689998626708984,79.30000000000001,3.1425383333333334,50.683531666666674
1694888103320000000,23.265,95.30000305175781,2.200000047683716,41.599998474121094,2.299999952316284,0.8920136094093323,54.709999084472656,79,3.1425566666666667,50.683535
1694888104320000000,24.265,81.9000015258789,2.200000047683716,42,2.4000000953674316,0.8899547457695007,54.630001068115234,78.80000000000001,3.1425766666666664,50.683539999999994
1694888105320000000,25.265,90.5,2.4000000953674316,42.70000076293945,2.4000000953674316,0.9074552655220032,57.29999923706055,78.5,3.1426016666666667,50.683545
1694888106320000000,26.265,69.19999694824219,2.4000000953674316,42.5,2.5,0,57.29999923706055,78.2,3.1426283333333336,50.683551666666666
1694888107320000000,27.265,59.79999923706055,2.200000047683716,41.900001525878906,2.5999999046325684,0,57.29999923706055,78,3.1426500000000006,50.68356000000001
1694888108320000000,28.265,52.79999923706055,2,37.70000076293945,2.5999999046325684,0,57.29999923706055,77.7,3.1426700000000003,50.683569999999996
1694888109320000000,29.265,64.69999694824219,2.299999952316284,37.29999923706055,2.700000047683716,1.0490038394927979,41.709999084472656,77.5,3.142683333333333,50.68358
1694888110320000000,30.265,60.70000076293945,2.200000047683716,37.400001525878906,2.700000047683716,0,41.709999084472656,77.4,3.1426949999999994,50.68359
1694888111320000000,31.265,74.9000015258789,2.299999952316284,38.099998474121094,2.700000047683716,0,41.709999084472656,77.2,3.142705,50.68360333333333
1694888112320000000,32.265,61.79999923706055,2.200000047683716,37,2.700000047683716,0,41.709999084472656,78.7,3.1427099999999997,50.683616666666666
1694888113320000000,33.265,42.79999923706055,1.899999976158142,36.79999923706055,2.700000047683716,0,41.709999084472656,79.4,3.142713333333333,50.68363333333333
