time,seconds_elapsed,steps
1694888403978537200,323.923537109375,583
1694888405944742000,325.88974194335935,586
1694888407908780800,327.8537807617187,590
1694888409874321000,329.81932080078127,593
1694888411839148300,331.7841481933594,597
1694888413804164600,333.74916455078124,600
1694888415769442300,335.7144423828125,603
1694888417734858000,337.6798579101563,607
1694888419699481300,339.6444814453125,610
1694888421664580900,341.6095808105469,614
1694888423631250000,343.57625,618
1694888425594855200,345.53985522460937,621
1694888427559889000,347.5048889160156,624
1694888429524929300,349.46992919921877,628
1694888431490089500,351.43508935546873,631
1694888433455613200,353.40061328125,635
1694888435420144000,355.3651440429687,639
1694888437385111600,357.33011157226565,642
1694888439350049300,359.2950493164063,646
1694888441315634700,361.260634765625,649
1694888443280270800,363.22527075195313,652
1694888445245597200,365.19059716796875,655
1694888447210541000,367.155541015625,659
1694888449175905800,369.12090576171875,662
1694888451140430600,371.0854306640625,666
1694888453105640700,373.050640625,669
1694888455070835500,375.01583544921874,673
1694888457036967200,376.98196728515626,676
1694888459000720600,378.945720703125,679
1694888460966081800,380.91108178710937,682
1694888462930954200,382.8759543457031,686
1694888464896280600,384.8412805175781,689
1694888466861336000,386.80633618164063,692
1694888468830068200,388.7750681152344,695
1694888470791273000,390.73627294921874,699
1694888472756720600,392.701720703125,702
1694888474771891500,394.7168913574219,706
1694888476737107000,396.68210693359373,709
1694888478701889800,398.64688989257814,712
1694888480667121700,400.61212158203125,715
1694888482635281700,402.58028173828126,718
1694888484597381600,404.54238159179687,722
1694888486562405600,406.50740551757815,726
1694888488527739100,408.4727392578125,729
1694888490492625200,410.43762524414063,733
1694888492457457400,412.40245751953125,737
1694888494426768600,414.3717685546875,740
1694888496387721000,416.3327209472656,743
1694888498352708900,418.297708984375,747
1694888500317702400,420.26270239257815,750
1694888502282955300,422.22795532226564,753
1694888504247831300,424.19283129882814,756
1694888506162705000,426.10770483398437,759
1694888508127751700,428.07275170898436,763
1694888510092722000,430.03772192382814,767
1694888512057853700,432.0028537597656,770
1694888514025904000,433.9709040527344,774
1694888515988019700,435.9330197753906,778
1694888517953232400,437.898232421875,782
1694888519918243800,439.8632438964844,786
1694888521835569200,441.78056909179685,789
1694888523797928700,443.7429287109375,792
1694888525762974000,445.70797387695313,796
1694888527728298000,447.6732980957031,799
1694888529693185300,449.63818530273437,803
1694888531658113300,451.60311328125,807
1694888533572672300,453.51767236328124,810
1694888535588119800,455.53311987304687,813
1694888537553428200,457.49842822265623,816
1694888539467805000,459.4128049316406,820
1694888541436227800,461.38122778320314,823
1694888543398351000,463.34335107421873,827
1694888545363049700,465.3080498046875,830
1694888547328380000,467.2733798828125,833
1694888549293140700,469.238140625,837
1694888551258514200,471.20351416015626,840
1694888553226195500,473.1711955566406,844
1694888555188614100,475.1336142578125,847
1694888557153859000,477.09885913085935,851
1694888559118700000,479.0636999511719,855
1694888561083496200,481.02849609375,858
1694888563048836400,482.99383642578124,861
1694888565013891300,484.95889135742186,865
1694888566978937000,486.92393701171875,868
1694888568944662500,488.88966259765624,871
1694888570909101300,490.85410131835937,875
1694888572874553300,492.8195532226562,878
1694888574839406000,494.78440600585935,882
1694888576804521000,496.74952099609374,886
1694888578769351700,498.7143515625,889
1694888580735232800,500.6802326660156,892
1694888582699769900,502.6447697753906,897
1694888584664717600,504.60971752929686,901
1694888586634670300,506.57967041015627,904
1694888588595250700,508.5402507324219,908
1694888590559941000,510.5049411621094,911
1694888592524771000,512.4697709960938,915
1694888594489832400,514.4348325195313,918
1694888596455403800,516.4004038085938,921
1694888598419971600,518.3649716796875,924
1694888600385149000,520.3301489257813,927
1694888602350049500,522.2950495605469,931
1694888604315888400,524.2608884277344,933
1694888606280393700,526.2253937988281,937
1694888608245523700,528.1905236816406,941
1694888610210542300,530.1555422363281,945
1694888612175759400,532.1207592773437,949
1694888614140786200,534.0857861328125,952
1694888616105562400,536.0505622558594,956
1694888618070684700,538.0156845703125,959
1694888619985524700,539.9305246582031,962
1694888621950762500,541.8957624511719,966
1694888623915555800,543.8605559082031,970
1694888625880426800,545.8254267578125,972
1694888627845717000,547.7907170410156,975
1694888629810551000,549.7555510253907,979
1694888631776500700,551.7215007324219,982
1694888633740749600,553.6857495117188,986
1694888635705992000,555.6509919433594,989
1694888637671057700,557.6160576171875,993
1694888639636327000,559.5813269042969,997
1694888641600984000,561.5459841308593,1000
1694888643566200800,563.5112009277344,1003
1694888645531380000,565.4763798828125,1007
1694888647496490500,567.4414904785157,1010
1694888649461612000,569.4066120605469,1013
1694888651429541600,571.3745417480469,1017
1694888653391466200,573.3364663085938,1020
1694888655306249000,575.2512490234375,1023
1694888657271096000,577.2160959472657,1027
1694888659236738000,579.1817380371094,1030
1694888661201443800,581.1464438476562,1033
1694888663166800100,583.1118000488282,1036
1694888665131636200,585.0766362304687,1040
1694888667096966700,587.0419665527344,1043
1694888669061634600,589.0066345214843,1047
1694888671030789000,590.9757890625,1050
1694888672991840300,592.9368403320312,1054
1694888674957215000,594.9022150878907,1057
1694888676922028300,596.8670283203126,1061
1694888678887042800,598.8320427246093,1064
1694888680852319200,600.7973193359375,1067
1694888682817301000,602.7623010253906,1071
1694888684782311200,604.7273112792968,1074
1694888686747361300,606.692361328125,1077
1694888688719455000,608.664455078125,1081
1694888690677489400,610.6224895019532,1084
1694888692592072200,612.537072265625,1088
1694888694557407200,614.5024072265625,1091
1694888696522218500,616.4672185058594,1095
1694888698487352600,618.4323525390625,1097
1694888700452599800,620.3975998535157,1100
1694888702417410600,622.3624106445312,1104
1694888704382466300,624.3274663085938,1107
1694888706347516200,626.2925161132813,1110
1694888708312760600,628.2577604980469,1113
1694888710277908200,630.222908203125,1116
1694888712244373000,632.189373046875,1119
1694888714207979300,634.1529792480469,1123
1694888716173866500,636.1188664550781,1126
1694888718088297200,638.0332971191406,1130
1694888720052979000,639.9979790039063,1134
1694888722068610600,642.0136105957031,1137
1694888724036379600,643.9813796386719,1141
1694888725948168200,645.8931682128906,1144
1694888727913145600,647.8581455078125,1147
1694888729878303700,649.8233037109375,1150
1694888731844507100,651.7895070800781,1153
1694888733808605200,653.7536052246094,1156
1694888735773473300,655.7184733886719,1160
1694888737738606000,657.6836062011719,1163
1694888739703853300,659.6488532714844,1166
1694888741668680700,661.6136806640625,1170
1694888743636578300,663.5815783691406,1173
1694888745598887200,665.5438872070313,1177
1694888747564220000,667.5092199707032,1180
1694888749528954000,669.4739541015625,1184
1694888751494049500,671.4390495605469,1187
1694888753458974000,673.4039738769532,1191
1694888755428982000,675.3739819335938,1194
1694888757338735000,677.2837351074219,1198
1694888759304089000,679.2490891113281,1201
1694888761268924400,681.2139243164063,1205
1694888763236635400,683.1816354980468,1208
1694888765199050000,685.1440500488281,1212
1694888767164023000,687.1090229492188,1215
1694888769129011700,689.07401171875,1218
1694888771094985700,691.0399858398438,1221
1694888773059412500,693.0044125976563,1225
1694888775027187700,694.9721877441406,1228
1694888776989273600,696.9342736816407,1233
1694888778954863400,698.89986328125,1236
1694888780919350800,700.8643508300781,1240
1694888782884711000,702.8297109375,1243
1694888784849462000,704.7944619140625,1247
1694888786814809000,706.7598090820312,1250
1694888788779775200,708.7247751464844,1253
1694888790744845300,710.6898452148438,1256
1694888792659568400,712.604568359375,1259
1694888794626633000,714.5716330566406,1263
1694888796589582600,716.5345825195312,1266
1694888798554528800,718.4995288085937,1270
1694888800519656000,720.4646560058594,1273
1694888802484577800,722.4295778808594,1277
1694888804399452200,724.3444521484375,1280
1694888806415221000,726.3602209472656,1284
1694888808379728100,728.3247280273438,1287
1694888810345147400,730.2901474609375,1290
1694888812309929700,732.2549296875,1294
1694888814275505700,734.2205056152344,1297
1694888816189822500,736.1348225097656,1300
1694888818154778400,738.0997783203125,1304
1694888820120031500,740.0650314941406,1307
1694888822085069300,742.0300693359375,1311
1694888824050172000,743.995171875,1314
1694888826015389700,745.9603896484375,1318
1694888827980377600,747.9253776855469,1321
1694888829945298200,749.8902980957031,1325
1694888831910262500,751.8552624511718,1328
1694888833875863800,753.8208637695312,1332
1694888835840674000,755.7856740722656,1335
1694888837805828000,757.750828125,1339
1694888839770710300,759.7157102050782,1343
1694888841735683300,761.6806833496094,1347
1694888843700936400,763.6459365234375,1350
1694888845665708500,765.6107084960937,1354
1694888847634119200,767.579119140625,1357
1694888849595911400,769.5409113769531,1361
1694888851561208000,771.5062080078125,1364
1694888853525861600,773.4708615722657,1368
1694888855491372300,775.4363723144531,1371
1694888857405765000,777.3507651367188,1375
1694888859370737400,779.3157373046874,1378
1694888861335928800,781.2809287109375,1381
1694888863300796200,783.2457961425781,1384
1694888865266089500,785.2110893554687,1387
1694888867234345500,787.1793454589844,1391
1694888869196298500,789.1412985839844,1394
1694888871161191400,791.10619140625,1398
1694888873126151000,793.0711508789062,1401
1694888875091358200,795.0363581542969,1404
1694888877056271000,797.0012709960937,1408
1694888879023611000,798.9686108398438,1411
1694888880986674200,800.9316740722657,1414
1694888882951904300,802.896904296875,1418
1694888884866144300,804.8111442871094,1422
1694888886834595300,806.7795952148438,1425
1694888896656614400,816.6016145019531,1436
1694888924116685800,844.0616857910156,1445
1694888986948380200,906.8933801269532,1454
1694888994808595200,914.7535952148437,1465
1694888996773759200,916.7187592773438,1467
1694888998739155200,918.6841552734375,1470
1694889000703819000,920.6488190917969,1475
1694889002668977200,922.6139770507813,1478
1694889243641141800,1163.5861418457032,1489
