time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694850194510000000,7.382000244140625,0,2.5,132.39999389648438,8.899999618530273,0.08240145444869995,0,84.7,3.1306667,50.6797732
1694850195510000000,8.382000244140626,19.899999618530273,2.5,110.9000015258789,8.449999809265137,2.959341049194336,206.26148986816406,84.6,3.1306429,50.6797423
1694850196510000000,9.382000244140626,18.5,2.200000047683716,93.19999694824219,8.032999992370605,5.18894100189209,206.86859130859375,86.1,3.1306002,50.6796893
1694850197510000000,10.382000244140626,19.799999237060547,2.299999952316284,82.5999984741211,7.724999904632568,5.563871383666992,217.37713623046875,90,3.1305402,50.679651
1694850198510000000,11.382000244140626,21.299999237060547,2.299999952316284,77.80000305175781,7.440000057220459,2.7060482501983643,258.3812561035156,90.4,3.1305113,50.6796759
1694850199510000000,12.382000244140626,20.200000762939453,2,75.69999694824219,7.183000087738037,1.1880075931549072,253.33204650878906,87.4,3.1305129,50.6796744
1694850200602357000,13.47435693359375,0,0,71.4000015258789,7.369999885559082,0.004528624936938286,0,91.5,3.1305174,50.6796757
1694850201106178600,13.978178466796875,0,0,71.4000015258789,7.590000152587891,3.209411382675171,192.40667724609375,91.5,3.130497,50.6796819
1694850201610000100,14.482000244140625,0,0,84,7.848999977111816,3.5625178813934326,193.91006469726562,87.9,3.130487,50.6796799
1694850202113821000,14.985821044921876,0,0,84,8.270000457763672,3.8104658126831055,195.5618896484375,87.9,3.1304671,50.6796538
1694850202617641500,15.489641357421876,0,0,80.69999694824219,8.51200008392334,3.852419853210449,194.77301025390625,85.4,3.1304566,50.6796414
1694850203121461500,15.99346142578125,0,0,80.69999694824219,8.807999610900879,3.8280513286590576,197.4095001220703,85.4,3.1304384,50.6796136
1694850203625281800,16.49728173828125,0,0,75.5999984741211,9.104000091552734,3.7911908626556396,200.8445587158203,91.5,3.1303988,50.6795974
1694850204129101600,17.0011015625,0,0,75.5999984741211,9.072999954223633,3.794224262237549,200.7016143798828,91.5,3.1303795,50.6795874
1694850204632920800,17.5049208984375,0,0,69.5999984741211,9.071999549865723,3.797699213027954,200.1834259033203,97.9,3.1303722,50.6795837
1694850205136740400,18.008740234375,0,0,70,9.343000411987305,3.862959623336792,201.0255584716797,100.9,3.1303211,50.6795691
1694850205640559400,18.512559326171875,0,0,70,9.288999557495117,0.42458122968673706,184.40232849121094,100.9,3.1302961,50.679566
1694850206144378000,19.016378173828127,0,0,70,9.28499984741211,0.05519971251487732,0,100.9,3.1302822,50.6795684
1694850206648197400,19.520197265625,0,0,70.30000305175781,9.204000473022461,3.1006908416748047,197.224853515625,104,3.1302576,50.6795606
1694850207152016400,20.024016357421875,0,0,70.30000305175781,8.944000244140625,3.7848708629608154,200.32923889160156,104,3.1302377,50.6795439
1694850207655835400,20.52783544921875,0,0,67.5999984741211,8.885000228881836,4.125572681427002,205.06813049316406,101.5,3.1302136,50.6795245
1694850208159654100,21.031654052734375,0,0,67.5999984741211,8.821000099182129,4.225060939788818,206.17713928222656,101.5,3.1301948,50.6795075
1694850208663473200,21.53547314453125,0,0,65.5999984741211,8.704999923706055,4.2626800537109375,206.08399963378906,100.2,3.1301851,50.6794989
1694850209167292400,22.03929248046875,0,0,59.599998474121094,8.593000411987305,4.230170249938965,204.41123962402344,98,3.1301427,50.6794465
1694850209671111200,22.543111083984375,0,0,59.599998474121094,8.468000411987305,4.40421199798584,206.77471923828125,98,3.1301309,50.6794334
1694850210174929700,23.0469296875,0,0,59.29999923706055,8.409000396728516,4.467681884765625,207.13304138183594,96.4,3.1301177,50.6794188
1694850210678748200,23.550748046875,0,0,59.29999923706055,8.260000228881836,4.853606700897217,205.51437377929688,96.4,3.1300985,50.6793944
1694850211182566400,24.05456640625,0,0,58.79999923706055,8.241999626159668,4.940552711486816,205.07118225097656,94.5,3.1300877,50.6793785
1694850211686384600,24.558384521484374,0,0,58.79999923706055,8.21399974822998,4.707366466522217,205.66322326660156,94.5,3.1300725,50.6793571
1694850212190203000,25.062202880859374,0,0,58.79999923706055,8.211999893188477,4.650618553161621,205.6192169189453,94.5,3.1300577,50.6793364
1694850212694020600,25.5660205078125,0,0,56.5,8.119000434875488,4.650674819946289,208.4202423095703,95.4,3.1300381,50.6793197
1694850213197838000,26.069838134765625,0,0,56,8.097999572753906,4.663300514221191,209.69285583496094,95.1,3.1300189,50.6793019
1694850213701655300,26.5736552734375,0,0,56,7.989999771118164,4.782588481903076,209.79519653320312,95.1,3.1300002,50.6792846
1694850214205472500,27.077472412109376,0,0,52.70000076293945,7.959000110626221,4.823117256164551,209.22628784179688,86.4,3.1299806,50.6792652
1694850214709289500,27.58128955078125,0,0,52.70000076293945,7.923999786376953,4.508822441101074,207.07528686523438,86.4,3.1299905,50.6792449
1694850215213106400,28.0851064453125,0,0,52.70000076293945,7.882999897003174,4.4512858390808105,206.56594848632812,86.4,3.1299884,50.679226
1694850215716923000,28.5889228515625,0,0,52.70000076293945,7.866000175476074,4.439629077911377,205.8973388671875,86.4,3.1299777,50.6792021
1694850216220739600,29.092739501953126,0,0,53.20000076293945,7.8460001945495605,4.460587501525879,205.78973388671875,86.4,3.1299723,50.6791912
1694850216724556000,29.59655615234375,0,0,53.20000076293945,7.7170000076293945,4.499276161193848,206.0159454345703,86.4,3.1299524,50.6791642
1694850217228372700,30.100372802734373,0,0,53.70000076293945,7.729000091552734,4.5174455642700195,206.6686248779297,86.5,3.1299421,50.6791503
1694850217732189000,30.60418896484375,0,0,53.70000076293945,7.571000099182129,4.5837082862854,206.73451232910156,86.5,3.1299151,50.6791228
1694850218236005400,31.10800537109375,0,0,51.400001525878906,7.547999858856201,4.612743377685547,205.6180877685547,86.1,3.1299021,50.6791073
1694850218739821600,31.611821533203123,0,0,51.400001525878906,7.46999979019165,4.642472267150879,204.40536499023438,86.1,3.1298782,50.6790785
1694850219243637800,32.1156376953125,0,0,51.70000076293945,7.478000164031982,4.645986080169678,203.82559204101562,86.1,3.1298658,50.6790613
1694850219745858800,32.61785888671875,0,0,51.70000076293945,7.408999919891357,4.673499584197998,206.59815979003906,86.1,3.1298366,50.6790347
1694850220251270100,33.12327026367188,0,0,51.70000076293945,7.369999885559082,4.689619064331055,208.1834716796875,86,3.1298192,50.6790183
1694850220755086000,33.62708618164063,0,0,51.70000076293945,7.392000198364258,4.698577880859375,210.92474365234375,86,3.1297908,50.6789929
1694850221258902300,34.13090234375,0,0,51.599998474121094,7.416999816894531,4.731326580047607,211.04714965820312,85.6,3.1297756,50.6789799
1694850221762717700,34.6347177734375,0,0,51.599998474121094,7.322000026702881,4.782647609710693,210.0578155517578,85.6,3.1297409,50.6789501
1694850222266534000,35.138533935546874,0,0,51.5,7.296999931335449,4.7996602058410645,208.40174865722656,85.4,3.1297225,50.6789318
1694850222770350000,35.64235009765625,0,0,51.5,7.216000080108643,4.825098514556885,211.0450439453125,85.4,3.1296887,50.6789054
1694850223274166800,36.14616674804687,0,0,50.5,7.192999839782715,4.857004165649414,211.71495056152344,84.1,3.1296711,50.6788912
1694850223777983500,36.6499833984375,0,0,50.5,7.127999782562256,4.931476593017578,212.89828491210938,84.1,3.1296354,50.6788613
1694850224281800200,37.15380029296875,0,0,51.099998474121094,7.110000133514404,4.959954738616943,213.45030212402344,83.9,3.1296155,50.6788442
1694850224785617400,37.657617431640624,0,0,51.099998474121094,7.114999771118164,5.008181571960449,213.61874389648438,83.9,3.1295822,50.6788173
1694850225289434400,38.16143432617187,0,0,49.5,7.138999938964844,5.031152725219727,213.7776641845703,84.30000000000001,3.1295626,50.6788007
1694850225793251300,38.66525122070313,0,0,49.5,7.060999870300293,5.048947811126709,211.9154815673828,84.30000000000001,3.129528,50.6787693
1694850226320000000,39.192,14.5,1.899999976158142,45.5,6.7729997634887695,5.140128135681152,212.89878845214844,83.80000000000001,3.1295035,50.6787481
1694850227320000000,40.192,13.300000190734863,1.899999976158142,33.70000076293945,6.355999946594238,5.206325054168701,212.0562286376953,81.6,3.1294076,50.6786697
1694850228320000000,41.192,11.699999809265137,1.7000000476837158,28.200000762939453,5.956999778747559,5.269110679626465,211.98992919921875,82.1,3.1293255,50.6786043
1694850229320000000,42.192,11.199999809265137,1.7000000476837158,27.299999237060547,5.4770002365112305,5.334134578704834,209.20016479492188,80.7,3.1292668,50.6785495
1694850230320000000,43.192,13.699999809265137,2.200000047683716,25.399999618530273,4.789999961853027,5.460537433624268,209.88018798828125,77.5,3.1292149,50.678493
1694850231320000000,44.192,12.399999618530273,1.899999976158142,25.799999237060547,3.9000000953674316,5.547605514526367,210.87353515625,76.2,3.1291637,50.6784395
1694850232320000000,45.192,13.800000190734863,2.0999999046325684,26.799999237060547,3.9000000953674316,5.566211700439453,211.86851501464844,75.1,3.1291163,50.678392
