time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694680706696000000,41.369,179.89999389648438,2.0999999046325684,160.1999969482422,6.5,0,0,-0.6999999999999957,3.0954499999999996,50.68824500000001
1694680707696000000,42.369,179.89999389648438,2.0999999046325684,147,6.5,0,0,9.100000000000001,3.0954499999999996,50.688246666666664
1694680708696000000,43.369,179.89999389648438,2,139.89999389648438,6.5,0,0,9.100000000000001,3.095453333333333,50.688248333333334
1694680709696000000,44.369,179.89999389648438,2,135.5,6.5,0,0,13.900000000000006,3.0954566666666663,50.688250000000004
1694680710696000000,45.369,179.89999389648438,2.0999999046325684,133.10000610351562,6.699999809265137,0,0,13.900000000000006,3.0954566666666663,50.688250000000004
1694680711696000000,46.369,179.89999389648438,3.299999952316284,130.8000030517578,6.699999809265137,0,0,13.900000000000006,3.0954283333333334,50.68823999999999
1694680712696000000,47.369,179.89999389648438,3,129.10000610351562,6.699999809265137,0,0,13.900000000000006,3.095423333333333,50.68823333333333
1694680713696000000,48.369,179.89999389648438,2.5999999046325684,125.80000305175781,6.599999904632568,0,0,19.900000000000002,3.0954199999999994,50.68823166666666
1694680714696000000,49.369,179.89999389648438,2.4000000953674316,123.4000015258789,6.599999904632568,0,0,19.900000000000002,3.0954116666666662,50.688230000000004
1694680715696000000,50.369,179.89999389648438,2.299999952316284,122.69999694824219,6.599999904632568,0,0,19.900000000000002,3.0954050000000004,50.688224999999996
1694680716696000000,51.369,145.3000030517578,2.200000047683716,122,6.599999904632568,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680717696000000,52.369,148,2.0999999046325684,121.4000015258789,6.599999904632568,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680718696000000,53.369,179.89999389648438,2,119.80000305175781,6.5,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680719696000000,54.369,179.89999389648438,2,118.5999984741211,6.5,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680720696000000,55.369,179.89999389648438,1.899999976158142,117.4000015258789,6.5,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680721696000000,56.369,179.89999389648438,1.899999976158142,116.19999694824219,6.400000095367432,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680722696000000,57.369,179.89999389648438,1.899999976158142,115.19999694824219,6.400000095367432,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680723696000000,58.369,179.89999389648438,1.899999976158142,114.4000015258789,6.300000190734863,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680724696000000,59.369,164.60000610351562,1.899999976158142,113.69999694824219,6.300000190734863,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680725696000000,60.369,179.89999389648438,1.899999976158142,113.0999984741211,6.300000190734863,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680726696000000,61.369,179.89999389648438,1.899999976158142,112.80000305175781,6.400000095367432,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680727696000000,62.369,179.89999389648438,1.899999976158142,112.4000015258789,6.400000095367432,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680728696000000,63.369,179.89999389648438,2,112,6.5,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680729696000000,64.369,179.89999389648438,2,111.69999694824219,6.5,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680730696000000,65.369,179.89999389648438,2,111.30000305175781,6.5,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680731696000000,66.369,179.89999389648438,2,111.0999984741211,6.599999904632568,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680732696000000,67.369,179.89999389648438,2.0999999046325684,110.80000305175781,6.699999809265137,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680733696000000,68.369,179.89999389648438,2.0999999046325684,110.5999984741211,6.699999809265137,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680734696000000,69.369,179.89999389648438,2.0999999046325684,110.4000015258789,6.800000190734863,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680735696000000,70.369,179.89999389648438,2.0999999046325684,110.0999984741211,6.800000190734863,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680736696000000,71.369,179.89999389648438,2.0999999046325684,110,6.900000095367432,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680737696000000,72.369,179.89999389648438,2.0999999046325684,109.80000305175781,6.900000095367432,0,0,19.900000000000002,3.0953500000000003,50.68821666666666
1694680738696000000,73.369,179.89999389648438,2.0999999046325684,109.5999984741211,7,0,0,51.800000000000004,3.095225,50.688248333333334
1694680739696000000,74.369,179.89999389648438,2.0999999046325684,109.5,7,0,0,52.5,3.095188333333333,50.68824500000001
1694680740696000000,75.369,171.5,2.0999999046325684,109.30000305175781,7,0,0,53.400000000000006,3.095185,50.68826000000001
1694680741696000000,76.369,179.89999389648438,2.0999999046325684,109.19999694824219,7,0,0,53.400000000000006,3.095185,50.68826000000001
1694680742696000000,77.369,179.89999389648438,2.0999999046325684,108.80000305175781,7,0,0,53.400000000000006,3.095185,50.68826000000001
1694680744316000000,78.989,179.89999389648438,2.200000047683716,108.69999694824219,7.099999904632568,0,0,53.400000000000006,3.095185,50.68826000000001
1694680745316000000,79.989,179.89999389648438,2.200000047683716,108.5999984741211,7.099999904632568,0,0,53.400000000000006,3.095185,50.68826000000001
