time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694680665630000000,0.303000244140625,0,0,1,13.298999786376953,0,0,68.5999984741211,3.0954803,50.6882449
1694680667166000000,1.839000244140625,0,0,1,13.935999870300293,0.0890992283821106,0,68.5999984741211,3.0954888,50.6882445
1694680672390000000,7.063000244140625,0,0,1,15.538000106811523,0.1793839931488037,147.9502410888672,68.5999984741211,3.095496,50.6882364
1694680677202000000,11.874999755859376,0,0,1,15.277000427246094,0.204119011759758,335.4808044433594,68.5999984741211,3.095489,50.6882458
1694680682221000000,16.894,0,0,1,15.309000015258789,0.18002794682979584,142.67449951171875,68.5999984741211,3.0954981,50.6882379
1694680687237000000,21.91,0,0,1,15.178000450134277,0.012772745452821255,0,68.5999984741211,3.0954967,50.688239
1694680693626000000,28.298999755859374,0,0,1,15.001999855041504,0.0990392342209816,0,68.5999984741211,3.0955019,50.6882338
1694680697375000000,32.048,0,0,1,15.053999900817871,0.2741479277610779,324.2178649902344,68.5999984741211,3.0954922,50.6882424
1694680702392000000,37.065,0,0,1,14.680999755859375,0.14653129875659943,326.5691833496094,68.5999984741211,3.0954871,50.6882474
1694680706696000000,41.369,0,0,1.0430400371551514,15.36299991607666,0.016756996512413025,0,68.5999984741211,3.0954869,50.6882474
1694680707696000000,42.369,0,0,1.0530400276184082,16.045000076293945,0.0022916498128324747,0,68.5999984741211,3.095487,50.6882473
1694680708696000000,43.369,0,0,1.063040018081665,16.045000076293945,0.0033140797168016434,0,68.5999984741211,3.0954871,50.6882472
1694680709696000000,44.369,0,0,1.0238800048828125,16.11400032043457,0.09300989657640457,0,68.5999984741211,3.0954897,50.6882463
1694680710696000000,45.369,179.89999389648438,2.0999999046325684,1.0338799953460693,14.230999946594238,0.8381909728050232,278.64697265625,68.5999984741211,3.0954595,50.6882497
1694680711696000000,46.369,179.89999389648438,3.299999952316284,1.0438799858093262,12.97599983215332,1.5050053596496582,254.00132751464844,68.5999984741211,3.0954318,50.6882419
1694680712696000000,47.369,0,0,1.053879976272583,13.022000312805176,0.23562823235988617,205.83485412597656,68.5999984741211,3.095446,50.6882415
1694680713696000000,48.369,179.89999389648438,2.5999999046325684,1.0638799667358398,11.447999954223633,0.9834864735603333,234.7105255126953,68.5999984741211,3.0954224,50.6882325
1694680713799000000,48.472,179.89999389648438,2.5999999046325684,1,9.87399959564209,1.0100071430206299,235.1783905029297,68.5999984741211,3.0954206,50.6882318
1694680714696000000,49.369,179.89999389648438,2.4000000953674316,1.008970022201538,9.406000137329102,0.8848372101783752,241.03955078125,68.5999984741211,3.0954113,50.6882294
1694680715696000000,50.369,179.89999389648438,2.299999952316284,1.018970012664795,8.017000198364258,0.7743808627128601,234.20285034179688,68.5999984741211,3.0954042,50.6882251
1694680716696000000,51.369,145.3000030517578,2.200000047683716,1.0289700031280518,8.003000259399414,2.134222984313965,251.8796844482422,68.5999984741211,3.0953582,50.6882175
1694680717696000000,52.369,148,2.0999999046325684,1.0389699935913086,7.98799991607666,1.4464752674102783,253.58168029785156,68.5999984741211,3.0953463,50.6882158
1694680718696000000,53.369,179.89999389648438,2,1.0489699840545654,6.585000038146973,0.6767886281013489,254.56173706054688,68.5999984741211,3.0953459,50.6882159
1694680719696000000,54.369,179.89999389648438,2,1.0235400199890137,6.565999984741211,0.23871304094791412,255.61093139648438,68.5999984741211,3.0953476,50.6882163
1694680720696000000,55.369,0,1.899999976158142,1.0335400104522705,6.550000190734863,0.05431016534566879,0,68.5999984741211,3.095349,50.6882165
1694680721696000000,56.369,0,0,1.0435400009155273,8.178999900817871,2.3453826904296875,73.53790283203125,68.5999984741211,3.0954085,50.6882276
1694680722696000000,57.369,0,0,1.0535399913787842,9.809000015258789,3.3275306224823,73.58576965332031,68.5999984741211,3.0954702,50.6882391
1694680723696000000,58.369,0,1.899999976158142,1.063539981842041,9.758999824523926,0.029142621904611588,0,68.5999984741211,3.0953663,50.6882197
1694680724696000000,59.369,0,0,1.023360013961792,11.46500015258789,0.027984125539660454,0,68.5999984741211,3.0953918,50.6882241
1694680725696000000,60.369,0,0,1.0333600044250488,13.170000076293945,0.8607226014137268,71.3488540649414,68.5999984741211,3.0954257,50.6882304
1694680726696000000,61.369,0,0,1.0433599948883057,14.87600040435791,1.7423863410949707,74.507568359375,68.5999984741211,3.0954658,50.6882369
1694680727696000000,62.369,179.89999389648438,1.899999976158142,1.0533599853515625,13.213000297546387,2.145589590072632,254.94073486328125,68.5999984741211,3.0953628,50.6882189
1694680728696000000,63.369,179.89999389648438,2,1.0633599758148193,11.567000389099121,1.594544529914856,254.9584503173828,68.5999984741211,3.0953471,50.6882162
1694680729696000000,64.369,179.89999389648438,2,1.0231800079345703,11.600000381469727,0.7710334062576294,254.97824096679688,68.5999984741211,3.0953457,50.688216
1694680730696000000,65.369,179.89999389648438,2,1.0331799983978271,9.894000053405762,0.28340983390808105,254.9913330078125,68.5999984741211,3.0953474,50.6882163
1694680731696000000,66.369,0,2,1.043179988861084,8.204999923706055,0.07235019654035568,0,68.5999984741211,3.0953488,50.6882165
