time,seconds_elapsed,z,y,x
1697610977728536600,0.20153662109375,-49.20000076293945,-8.11875057220459,-3.656250238418579
1697610977748541700,0.221541748046875,-50.437503814697266,-8.02500057220459,-3.562500238418579
1697610977768552700,0.241552734375,-50.250003814697266,-7.425000190734863,-4.443750381469727
1697610977788574200,0.26157421875,-50.868751525878906,-7.162500381469727,-4.256250381469727
1697610977808601600,0.2816015625,-50.13750076293945,-7.068750381469727,-4.443750381469727
1697610977828635100,0.30163525390625,-50.437503814697266,-6.956250190734863,-3.731250047683716
1697610977848663800,0.321663818359375,-50.13750076293945,-7.312500476837158,-3.843750238418579
1697610977868676000,0.341676025390625,-50.437503814697266,-7.837500095367432,-3.168750047683716
1697610977888696300,0.3616962890625,-50.437503814697266,-8.193750381469727,-3.375000238418579
1697610977908687000,0.38168701171875,-50.343753814697266,-8.550000190734863,-3.281250238418579
1697610977928691500,0.40169140625,-50.13750076293945,-8.90625,-3.375000238418579
1697610977948700000,0.421699951171875,-50.13750076293945,-8.90625,-3.5812501907348633
1697610977968701000,0.441700927734375,-50.45625305175781,-8.475000381469727,-3.4875001907348633
1697610977988707600,0.46170751953125,-50.26875305175781,-9.206250190734863,-4.5
1697610978008696000,0.481696044921875,-49.95000076293945,-9.375,-4.706250190734863
1697610978028704500,0.50170458984375,-49.95000076293945,-9.112500190734863,-4.893750190734863
1697610978048700000,0.521699951171875,-50.062503814697266,-8.86875057220459,-5.700000286102295
1697610978068686800,0.541686767578125,-49.85625076293945,-8.77500057220459,-5.081250190734863
1697610978088695300,0.5616953125,-49.968753814697266,-8.700000762939453,-5.700000286102295
1697610978108690200,0.581690185546875,-49.85625076293945,-8.68125057220459,-5.193750381469727
1697610978128682000,0.601681884765625,-49.95000076293945,-8.418750762939453,-5.175000190734863
1697610978148682800,0.621682861328125,-49.85625076293945,-7.800000190734863,-5.475000381469727
1697610978168668200,0.641668212890625,-50.56875228881836,-8.0625,-5.081250190734863
1697610978188664000,0.6616640625,-50.85000228881836,-7.312500476837158,-3.1500000953674316
1697610978208664800,0.681664794921875,-50.23125076293945,-7.143750190734863,-3.637500047683716
1697610978228673500,0.701673583984375,-50.025001525878906,-7.387500286102295,-3.0375001430511475
1697610978248676400,0.72167626953125,-50.025001525878906,-7.650000095367432,-3.0375001430511475
1697610978268674600,0.741674560546875,-50.531253814697266,-8.175000190734863,-2.8687500953674316
1697610978288680400,0.761680419921875,-50.32500076293945,-8.71875,-2.887500047683716
1697610978308673500,0.781673583984375,-49.837501525878906,-9.52500057220459,-3.3937501907348633
1697610978328682800,0.801682861328125,-49.931251525878906,-9.90000057220459,-4.21875
1697610978348685600,0.821685546875,-49.42500305175781,-9.99375057220459,-4.612500190734863
1697610978368676000,0.841676025390625,-49.218753814697266,-9.99375057220459,-4.612500190734863
1697610978388667600,0.861667724609375,-50.04375076293945,-9.99375057220459,-4.012500286102295
1697610978408673500,0.881673583984375,-49.63125228881836,-9.825000762939453,-4.518750190734863
1697610978428685300,0.901685302734375,-49.85625076293945,-9.9375,-5.325000286102295
1697610978448690400,0.9216904296875,-49.33125305175781,-10.125,-5.831250190734863
1697610978468682200,0.94168212890625,-50.062503814697266,-9.9375,-5.737500190734863
1697610978488683000,0.96168310546875,-49.33125305175781,-9.506250381469727,-6.018750190734863
1697610978508679200,0.98167919921875,-49.14375305175781,-9.24375057220459,-6.318750381469727
1697610978528672000,1.001672119140625,-49.66875076293945,-8.625,-6.600000381469727
1697610978548681200,1.02168115234375,-49.781253814697266,-8.475000381469727,-7.612500190734863
1697610978568673500,1.041673583984375,-49.57500076293945,-8.381250381469727,-7.893750190734863
1697610978588685800,1.061685791015625,-49.462501525878906,-8.58750057220459,-8.11875057220459
1697610978608691500,1.08169140625,-50.41875076293945,-8.137500762939453,-8.006250381469727
1697610978628691500,1.10169140625,-50.00625228881836,-7.706250190734863,-8.49375057220459
1697610978648698000,1.121697998046875,-49.06875228881836,-7.162500381469727,-8.475000381469727
1697610978668688100,1.141688232421875,-49.687503814697266,-6.562500476837158,-9.168750762939453
1697610978688687000,1.16168701171875,-49.48125076293945,-6.393750190734863,-9.768750190734863
1697610978708686000,1.18168603515625,-49.38750076293945,-6.131250381469727,-9.84375
1697610978728695600,1.201695556640625,-49.89375305175781,-5.868750095367432,-9.956250190734863
1697610978748703200,1.221703125,-49.70625305175781,-5.700000286102295,-10.256250381469727
1697610978768693800,1.24169384765625,-49.48125076293945,-4.987500190734863,-9.918750762939453
1697610978788686300,1.261686279296875,-49.70625305175781,-5.175000190734863,-10.125
1697610978808675600,1.281675537109375,-49.181251525878906,-5.34375,-10.237500190734863
1697610978828684000,1.30168408203125,-49.275001525878906,-5.512500286102295,-10.237500190734863
1697610978848678700,1.3216787109375,-49.181251525878906,-5.4375,-10.537500381469727
1697610978868676900,1.3416767578125,-49.70625305175781,-5.793750286102295,-10.443750381469727
1697610978888683300,1.361683349609375,-49.29375076293945,-5.90625,-11.0625
1697610978908676600,1.381676513671875,-48.562503814697266,-5.887500286102295,-10.537500381469727
1697610978928686300,1.401686279296875,-48.97500228881836,-6.843750476837158,-10.27500057220459
1697610978948690000,1.42168994140625,-48.76875305175781,-7.200000286102295,-10.08750057220459
1697610978968688600,1.441688720703125,-48.656253814697266,-7.106250286102295,-9.975000381469727
1697610978988694800,1.46169482421875,-48.97500228881836,-7.387500286102295,-10.08750057220459
1697610979008695000,1.481695068359375,-48.88125228881836,-7.837500095367432,-10.200000762939453
1697610979028702200,1.5017021484375,-49.63125228881836,-8.043750762939453,-11.831250190734863
1697610979048696000,1.521696044921875,-48.60000228881836,-7.968750476837158,-12.112500190734863
1697610979068694500,1.541694580078125,-47.775001525878906,-8.081250190734863,-13.218750953674316
1697610979088700400,1.561700439453125,-48.03750228881836,-7.350000381469727,-16.23750114440918
1697610979108693200,1.581693359375,-47.94375228881836,-7.031250476837158,-17.53125
1697610979128683300,1.601683349609375,-45.69375228881836,-6.487500190734863,-20.512500762939453
1697610979148683000,1.62168310546875,-46.14375305175781,-6.093750476837158,-22.931251525878906
1697610979168670700,1.641670654296875,-43.875,-4.368750095367432,-24.86250114440918
1697610979188667000,1.6616669921875,-43.16250228881836,-2.887500047683716,-26.73750114440918
1697610979208666600,1.68166650390625,-42.88125228881836,-1.537500023841858,-28.80000114440918
1697610979228674600,1.701674560546875,-40.72500228881836,0.09375,-31.350000381469727
1697610979248676900,1.7216767578125,-38.04375076293945,0.7875000238418579,-32.8125
1697610979268686000,1.74168603515625,-35.88750076293945,3.918750047683716,-35.71875
1697610979288689200,1.761689208984375,-33.82500076293945,6.468750476837158,-37.01250076293945
1697610979308679400,1.781679443359375,-31.218751907348633,10.78125,-38.47500228881836
1697610979328686600,1.8016865234375,-31.125001907348633,13.950000762939453,-39.39375305175781
1697610979348688100,1.821688232421875,-29.025001525878906,15.843750953674316,-38.8125
1697610979368678400,1.841678466796875,-24.76875114440918,18.056251525878906,-39.58125305175781
1697610979388680200,1.86168017578125,-24.731250762939453,21.075000762939453,-39.712501525878906
1697610979408682500,1.8816826171875,-25.05000114440918,23.025001525878906,-39.86250305175781
1697610979428691500,1.90169140625,-24.693750381469727,24.562501907348633,-38.08125305175781
1697610979448687400,1.921687255859375,-24.58125114440918,25.218751907348633,-36.86250305175781
1697610979468682800,1.941682861328125,-23.64375114440918,25.406251907348633,-37.05000305175781
1697610979488684500,1.9616845703125,-24.881250381469727,27.262500762939453,-36.806251525878906
1697610979508682500,1.9816826171875,-23.006250381469727,26.92500114440918,-36.48750305175781
1697610979528680400,2.001680419921875,-23.606250762939453,28.368751525878906,-35.75625228881836
1697610979548687400,2.021687255859375,-19.96875,29.100000381469727,-35.17500305175781
1697610979568677600,2.041677734375,-17.34375,30.543750762939453,-34.48125076293945
1697610979588677000,2.061677001953125,-16.162500381469727,32.88750076293945,-33.1875
1697610979608673000,2.081673095703125,-15.33750057220459,33.16875076293945,-32.962501525878906
1697610979628677000,2.101677001953125,-14.68125057220459,33.375,-31.650001525878906
1697610979648687600,2.1216875,-15.131250381469727,32.98125076293945,-33.07500076293945
1697610979668680400,2.141680419921875,-15.33750057220459,32.26875305175781,-33.20625305175781
1697610979688683300,2.161683349609375,-15.450000762939453,31.462501525878906,-33.22500228881836
1697610979708688100,2.181688232421875,-15.656250953674316,31.556251525878906,-33.22500228881836
1697610979728691200,2.201691162109375,-15.356250762939453,30.825000762939453,-34.05000305175781
1697610979748700700,2.22170068359375,-14.943750381469727,29.868751525878906,-34.06875228881836
1697610979768692200,2.241692138671875,-14.550000190734863,28.687501907348633,-35.00625228881836
1697610979788685000,2.26168505859375,-14.231250762939453,28.781251907348633,-34.087501525878906
1697610979808675800,2.28167578125,-14.137500762939453,27.993751525878906,-34.3125
1697610979828675300,2.30167529296875,-14.343750953674316,28.162500381469727,-34.3125
1697610979848671000,2.3216708984375,-14.043750762939453,28.068750381469727,-34.91250228881836
1697610979868671700,2.341671630859375,-14.887500762939453,27.787500381469727,-35.34375
1697610979888679700,2.3616796875,-14.043750762939453,28.14375114440918,-35.212501525878906
1697610979908675600,2.381675537109375,-15.075000762939453,27.693750381469727,-35.04375076293945
1697610979928686000,2.40168603515625,-14.68125057220459,27.843751907348633,-36.243751525878906
1697610979948690400,2.4216904296875,-14.362500190734863,27.225000381469727,-36.16875076293945
1697610979968689200,2.441689208984375,-15.206250190734863,26.868751525878906,-36.48750305175781
1697610979988695300,2.4616953125,-15.412500381469727,26.606250762939453,-36.28125
1697610980008695600,2.481695556640625,-15.731250762939453,26.062501907348633,-36.20625305175781
1697610980028695000,2.501695068359375,-16.368751525878906,25.70625114440918,-36.337501525878906
1697610980048694000,2.521694091796875,-16.162500381469727,25.087501525878906,-36.75
1697610980068693200,2.541693359375,-16.368751525878906,25.181251525878906,-36.54375076293945
1697610980088700000,2.561699951171875,-16.14375114440918,24.656251907348633,-36.35625076293945
1697610980108696000,2.581696044921875,-16.575000762939453,24.11250114440918,-36.375
1697610980128686600,2.6016865234375,-15.112500190734863,24.037500381469727,-36.056251525878906
1697610980148686000,2.62168603515625,-15.731250762939453,24.918750762939453,-36.243751525878906
1697610980168670500,2.64167041015625,-14.887500762939453,24.318750381469727,-35.34375
1697610980188668700,2.661668701171875,-13.218750953674316,25.931251525878906,-35.47500228881836
1697610980208668000,2.68166796875,-12.80625057220459,26.568750381469727,-35.13750076293945
1697610980228675300,2.70167529296875,-12.468750953674316,27.731250762939453,-34.29375076293945
1697610980248688600,2.721688720703125,-12.675000190734863,28.968751907348633,-34.462501525878906
1697610980268694800,2.74169482421875,-11.925000190734863,29.343751907348633,-33.54375076293945
1697610980288695300,2.7616953125,-11.71875,29.531251907348633,-33.431251525878906
1697610980308684500,2.7816845703125,-11.71875,30.168750762939453,-33.01875305175781
1697610980328690000,2.80168994140625,-10.668750762939453,31.593751907348633,-32.45625305175781
1697610980348690000,2.82168994140625,-11.475000381469727,32.13750076293945,-31.931251525878906
1697610980368679000,2.841678955078125,-11.15625,33.48750305175781,-31.481250762939453
1697610980388677000,2.861677001953125,-11.34375,33.76875305175781,-30.67500114440918
1697610980408671500,2.88167138671875,-11.137500762939453,34.125,-30.67500114440918
1697610980428663800,2.901663818359375,-11.231250762939453,34.40625,-30.468751907348633
1697610980448665600,2.92166552734375,-10.818750381469727,34.931251525878906,-30.431251525878906
1697610980468664300,2.941664306640625,-11.02500057220459,35.38125228881836,-30.337501525878906
1697610980488686800,2.961686767578125,-10.387500762939453,35.212501525878906,-29.718751907348633
1697610980508683500,2.98168359375,-10.518750190734863,34.743751525878906,-31.031251907348633
1697610980528695000,3.001695068359375,-10.106250762939453,34.01250076293945,-31.556251525878906
1697610980548699400,3.021699462890625,-10.46250057220459,32.212501525878906,-33.13125228881836
1697610980568698400,3.041698486328125,-10.575000762939453,31.293750762939453,-33.86250305175781
1697610980588704300,3.061704345703125,-10.78125,30.225000381469727,-34.20000076293945
1697610980608692700,3.081692626953125,-11.11875057220459,28.98750114440918,-34.44375228881836
1697610980628691000,3.10169091796875,-12.05625057220459,28.162500381469727,-35.08125305175781
1697610980648685300,3.121685302734375,-11.96250057220459,28.162500381469727,-34.78125
1697610980668688400,3.1416884765625,-11.96250057220459,28.162500381469727,-34.78125
1697610980688680200,3.16168017578125,-11.081250190734863,29.981250762939453,-33.41250228881836
1697610980708669700,3.181669677734375,-10.96875,31.856250762939453,-32.53125
1697610980728676000,3.201676025390625,-9.975000381469727,35.83125305175781,-29.587501525878906
1697610980748677600,3.221677734375,-10.55625057220459,37.59375,-27.131250381469727
1697610980768667100,3.241667236328125,-10.518750190734863,39.86250305175781,-25.14375114440918
1697610980788666600,3.26166650390625,-11.49375057220459,41.868751525878906,-22.481250762939453
1697610980808665300,3.281665283203125,-10.74375057220459,42.69375228881836,-21.431251525878906
1697610980828673000,3.301673095703125,-11.456250190734863,43.70625305175781,-20.006250381469727
1697610980848671200,3.321671142578125,-10.518750190734863,43.78125,-20.381250381469727
1697610980868673300,3.34167333984375,-9.581250190734863,44.13750076293945,-20.662500381469727
1697610980888682000,3.361681884765625,-9.506250381469727,44.19375228881836,-21.881250381469727
1697610980908688400,3.3816884765625,-8.68125057220459,43.57500076293945,-22.181251525878906
1697610980928696600,3.401696533203125,-8.887500762939453,44.47500228881836,-21.76875114440918
1697610980948698400,3.421698486328125,-8.456250190734863,44.47500228881836,-21.450000762939453
1697610980968695000,3.441695068359375,-9.168750762939453,45.11250305175781,-20.64375114440918
1697610980988699400,3.461699462890625,-9.487500190734863,45.5625,-20.625
1697610981008698400,3.481698486328125,-9.450000762939453,45.69375228881836,-19.012500762939453
1697610981028696800,3.50169677734375,-9.637500762939453,46.16250228881836,-17.681251525878906
1697610981048706000,3.5217060546875,-9.52500057220459,47.0625,-17.26875114440918
1697610981068702200,3.5417021484375,-9.71250057220459,47.28750228881836,-15.637500762939453
1697610981088687000,3.56168701171875,-9.262500762939453,48.11250305175781,-14.49375057220459
1697610981108683000,3.58168310546875,-10.387500762939453,48.056251525878906,-12.99375057220459
1697610981128675300,3.60167529296875,-8.8125,47.73750305175781,-11.58750057220459
1697610981148667100,3.621667236328125,-8.49375057220459,49.181251525878906,-11.02500057220459
1697610981168667400,3.64166748046875,-7.668750286102295,49.44375228881836,-11.30625057220459
1697610981188671700,3.661671630859375,-7.387500286102295,48.07500076293945,-13.162500381469727
1697610981208671200,3.681671142578125,-7.050000190734863,49.312503814697266,-12.52500057220459
1697610981228678400,3.701678466796875,-6.412500381469727,49.63125228881836,-11.193750381469727
1697610981248691500,3.72169140625,-6.468750476837158,50.23125076293945,-8.34375
1697610981268697300,3.741697265625,-7.293750286102295,50.868751525878906,-7.725000381469727
1697610981288691200,3.761691162109375,-6.543750286102295,50.437503814697266,-6.825000286102295
1697610981308680400,3.781680419921875,-6.112500190734863,50.64375305175781,-6.112500190734863
1697610981328686800,3.801686767578125,-6.318750381469727,51.26250076293945,-5.981250286102295
1697610981348680000,3.821679931640625,-6.112500190734863,50.64375305175781,-6.318750381469727
1697610981368674300,3.84167431640625,-6.131250381469727,50.812503814697266,-6.618750095367432
1697610981388681700,3.861681640625,-6.431250095367432,50.718753814697266,-6.712500095367432
1697610981408672300,3.88167236328125,-6.656250476837158,50.718753814697266,-6.712500095367432
1697610981428664600,3.90166455078125,-6.862500190734863,51.056251525878906,-6.806250095367432
1697610981448666000,3.921666015625,-5.493750095367432,50.625003814697266,-6.693750381469727
1697610981468663600,3.94166357421875,-5.71875,50.906253814697266,-6.393750190734863
1697610981488671000,3.9616708984375,-5.71875,51.07500076293945,-6.393750190734863
1697610981508671000,3.9816708984375,-5.606250286102295,50.906253814697266,-6.093750476837158
1697610981528685800,4.001685791015625,-4.96875,50.73750305175781,-5.981250286102295
1697610981548693200,4.021693359375,-5.381250381469727,50.812503814697266,-6.281250476837158
1697610981568694500,4.041694580078125,-4.668750286102295,50.56875228881836,-6.093750476837158
1697610981588702200,4.0617021484375,-4.987500190734863,50.56875228881836,-5.981250286102295
1697610981608692200,4.081692138671875,-5.081250190734863,50.73750305175781,-6.093750476837158
1697610981628691200,4.101691162109375,-4.762500286102295,50.812503814697266,-6.281250476837158
1697610981648686000,4.12168603515625,-4.668750286102295,50.28750228881836,-6.300000190734863
1697610981668689400,4.141689453125,-5.493750095367432,50.83125305175781,-5.887500286102295
1697610981688680200,4.16168017578125,-4.762500286102295,50.47500228881836,-6.187500476837158
1697610981708671200,4.181671142578125,-4.762500286102295,50.906253814697266,-6.281250476837158
1697610981728677600,4.201677734375,-5.381250381469727,50.73750305175781,-6.300000190734863
1697610981748671200,4.221671142578125,-5.681250095367432,51.187503814697266,-5.475000381469727
1697610981768673800,4.241673828125,-4.987500190734863,50.19375228881836,-6.506250381469727
1697610981788671700,4.261671630859375,-5.081250190734863,50.73750305175781,-5.981250286102295
1697610981808686000,4.28168603515625,-4.762500286102295,50.73750305175781,-6.187500476837158
1697610981828685000,4.30168505859375,-4.96875,50.38125228881836,-5.587500095367432
1697610981848687000,4.32168701171875,-5.081250190734863,50.73750305175781,-6.093750476837158
1697610981868695800,4.34169580078125,-5.175000190734863,50.38125228881836,-5.90625
1697610981888698000,4.361697998046875,-4.987500190734863,50.55000305175781,-6.300000190734863
1697610981908689000,4.38168896484375,-5.287500381469727,50.64375305175781,-5.981250286102295
1697610981928695300,4.4016953125,-5.287500381469727,50.64375305175781,-6.393750190734863
1697610981948695800,4.42169580078125,-4.668750286102295,50.38125228881836,-5.681250095367432
1697610981968692200,4.441692138671875,-4.96875,50.92500305175781,-5.587500095367432
