time,seconds_elapsed,steps
1697610943000074200,-34.52692578125,0
1697610994992950000,17.465949951171876,10
1697610996958891300,19.431891357421875,14
1697610998922289200,21.3952890625,17
1697611000836926200,23.30992626953125,20
1697611002801774300,25.2747744140625,25
1697611004766701300,27.239701416015624,29
1697611006731564500,29.204564453125,30
1697611008700844800,31.1738447265625,33
1697611010661344500,33.134344482421874,36
1697611012625967900,35.0989677734375,40
1697611014591290000,37.0642900390625,44
1697611016556022800,39.02902270507813,48
1697611018520948700,40.99394873046875,52
1697611020435385000,42.908385009765624,56
1697611022400198700,44.87319873046875,60
1697611024366783700,46.83978369140625,62
1697611026330633500,48.80363354492187,66
1697611028296199200,50.76919921875,70
1697611030260610800,52.73361083984375,74
1697611032224556000,54.69755615234375,78
1697611034189953500,56.66295361328125,82
1697611036154242600,58.62724267578125,88
1697611038068635000,60.541634765625,92
1697611040033490700,62.50649072265625,94
1697611041998365000,64.47136499023438,98
1697611053736647700,76.20964770507813,109
1697611055705054000,78.17805395507813,113
1697611057615756800,80.0887568359375,117
1697611059580609000,82.05360913085937,121
1697611061545514000,84.01851391601562,127
1697611063510756600,85.98375659179688,133
1697611065475125800,87.94812573242187,136
1697611067439541200,89.91254125976562,140
1697611069353803300,91.82680322265625,141
1697611071318861000,93.79186108398437,144
1697611073283479300,95.75647924804687,148
1697611075197933000,97.67093310546875,150
1697611077162821400,99.6358212890625,154
1697611079127492900,101.60049291992188,160
1697611081092211700,103.56521166992188,164
1697611083056968400,105.52996850585937,166
1697611085021655300,107.4946552734375,171
1697611086936148200,109.40914819335937,174
1697611088902991000,111.3759912109375,177
1697611090865464600,113.33846459960938,181
1697611092830776600,115.30377661132812,185
1697611094744894700,117.21789477539062,189
1697611096710212000,119.18321215820312,193
1697611098674232600,121.14723266601563,197
1697611100638981000,123.11198120117187,201
1697611102603720400,125.07672045898437,205
1697611104517995800,126.99099584960938,209
1697611106482761700,128.95576171875,215
1697611108447503400,130.92050341796875,218
1697611110412421400,132.88542138671875,223
1697611112326696700,134.79969677734374,227
1697611114291426300,136.76442626953124,231
1697611116256183800,138.72918383789062,233
1697611118220763400,140.69376342773438,239
1697611120135117800,142.60811791992188,243
1697611122101972000,144.57497192382812,247
1697611124064588500,146.53758862304687,251
1697611126029539600,148.50253955078125,255
1697611127943595300,150.41659521484374,259
1697611129910191600,152.38319165039061,263
1697611131873076200,154.346076171875,267
1697611133837693200,156.3106931152344,271
1697611135802613500,158.2756135253906,275
1697611137716835000,160.1898349609375,281
1697611139681535500,162.1545354003906,285
1697611141646016800,164.11901684570313,289
1697611147490128000,169.9631279296875,298
1697611149454502400,171.92750244140626,300
1697611151419339500,173.8923395996094,304
1697611153333655600,175.80665551757812,308
1697611155299901200,177.77290112304686,312
1697611157262928100,179.73592822265624,313
1697611159227714600,181.70071459960937,316
1697611161142217500,183.61521752929687,320
1697611163110044400,185.58304443359376,326
1697611172880496000,195.35349609375,339
1697611174844887600,197.31788745117188,345
1697611176810355000,199.28335498046874,347
1697611178774597600,201.24759765625,350
1697611180689137700,203.1621376953125,354
1697611182653688000,205.12668798828125,356
1697611184618402300,207.09140234375,360
1697611186582892300,209.0558923339844,366
1697611217816876800,240.28987670898437,377
1697611219781389600,242.2543896484375,383
1697611221746301200,244.21930126953126,385
1697611223660750600,246.13375048828124,391
1697611225625295000,248.09829516601562,397
1697611227590512000,250.06351220703124,401
1697611229554619400,252.02761938476561,405
1697611231469336300,253.94233642578126,409
1697611233433686300,255.90668627929688,413
1697611235398416000,257.87141577148435,417
1697611237364759800,259.837759765625,421
1697611239277384700,261.750384765625,425
1697611241242026000,263.71502587890626,429
1697611243206887200,265.67988720703124,433
1697611245171746300,267.64474633789064,439
1697611247085894100,269.55889404296875,443
1697611249050715400,271.52371533203126,447
1697611251015403300,273.4884033203125,449
1697611252979947800,275.45294775390624,455
1697611254944605000,277.41760498046875,459
1697611256858708200,279.3317082519531,463
1697611258823593200,281.2965932617187,467
1697611260788394000,283.26139404296873,471
1697611262753027800,285.22602783203126,474
1697611264667385000,287.1403850097656,478
1697611266631886600,289.1048864746094,482
1697611268596665300,291.0696652832031,485
1697611270561275600,293.0342756347656,489
1697611322345942800,344.8189428710937,500
1697611324311145000,346.78414501953125,502
1697611326275364400,348.7483642578125,506
1697611328189963500,350.6629636230469,510
1697611330154284000,352.62728393554687,514
1697611332118971100,354.59197119140623,518
1697611334083971800,356.55697192382814,522
1697611335997882000,358.4708820800781,528
1697611337962769200,360.43576904296873,532
