time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694728321432000000,0,0,1.9648277759552,23.597000122070312,0,0,89.9000015258789,3.1399756,50.6843024
1694728323757000000,0,0,3.279014825820923,30.472999572753903,0,0,89.9000015258789,3.139939,50.6842941
1694728328738000000,0,0,2.440228223800659,22.07200050354004,0,0,89.9000015258789,3.1399278,50.6843072
1694728333837000000,0,0,1.9552088975906368,18.382999420166016,0,0,89.9000015258789,3.1399392,50.6842997
1694728341170000000,0,0,1.1004334688186646,17.857999801635742,0,0,89.9000015258789,3.1399517,50.6843044
1694728344173000000,0,0,2.1168763637542725,24.024999618530277,0,0,89.9000015258789,3.1399129,50.6843109
1694728349286000000,0,0,1.0467866659164429,49.641998291015625,0,0,89.5999984741211,3.1396584,50.6842366
1694728354201000000,0,0,1.844445824623108,25.299999237060547,0,0,89.9000015258789,3.1398502,50.6842652
1694728361066000000,0,0,2.469398260116577,24.899999618530277,0,0,89.9000015258789,3.1397748,50.6842464
1694728366001000000,0,0,73.95999908447266,156.89999389648438,0,0,88.70000457763672,3.1394039,50.6838248
1694728371042000000,0,0,16.59490394592285,92.9000015258789,0,0,88.70000457763672,3.1394256,50.6838477
1694728376097000000,0,0,7.481771945953369,68.4000015258789,0,0,88.70000457763672,3.1393166,50.6839186
1694728381171000000,0,0,18.849618911743164,92.9000015258789,0,0,89.9000015258789,3.1396469,50.6842105
1694728386369000000,0,0,10.900364875793455,77.5999984741211,0,0,89.9000015258789,3.1397222,50.684236
1694728391316000000,0,0,9.284621238708496,85.74500274658203,0,0,88.30000305175781,3.1383702,50.6834636
1694728395078000000,0,0,12.243240356445312,87.5999984741211,0,0,84.5,3.1374795,50.6831601
1694728399994000000,0,0,11.356013298034668,52.27999877929688,0,0,84.5,3.1384608,50.6836823
1694728405011000000,0,0,6.314484119415283,64.66699981689453,0,0,87.5,3.1385829,50.6837531
1694728413206000000,0,0,4.578400135040283,47.88600158691406,0,0,84.5,3.137537,50.6831631
1694728419431000000,0,0,5.306253433227539,34.08700180053711,0,0,84.5,3.1376318,50.6832108
1694728430774000000,0,0,1.8726977109909055,25.082000732421875,0,0,84.5,3.1378735,50.6833436
1694728436641000000,0,0,1.8982129096984863,24.49099922180176,0,0,85.4000015258789,3.137994,50.6834109
1694728440732000000,0,0,1.4484429359436035,23.76099967956543,0,0,85.5,3.1380513,50.6834233
1694728446778000000,0,0,1.334542155265808,23.77400016784668,0,0,85.4000015258789,3.1380466,50.6834391
1694728451796000000,0,0,1.5151138305664062,20.312000274658203,0,0,85.4000015258789,3.1380068,50.6834587
1694728456711000000,0,0,2.3707003593444824,28.364999771118164,0,0,85.4000015258789,3.138063,50.6834514
1694728461729000000,0,0,1.479200005531311,27.35400009155273,0,0,84.5,3.1378199,50.6832516
1694728467777000000,0,0,1.3330574035644531,20.722000122070312,0,0,84.5,3.1377828,50.683281
1694728471969000000,0,0,1.0,15.675000190734863,0,0,84.20000457763672,3.1377391,50.6832208
1694728477719000000,0,0,1.0,17.260000228881836,0,0,84.30000305175781,3.1376547,50.683194
1694728480968000000,0,0,1.0,18.631999969482425,0,0,84.5,3.1375671,50.683165
1694728487974000000,0,0,1.0,21.854999542236328,0,0,84.5,3.1374919,50.68312
1694728493021000000,0,0,1.119349718093872,20.229999542236328,0,0,84.5,3.1375821,50.6830179
1694728497913000000,0,0,1.697580099105835,21.461000442504883,0,0,84.30000305175781,3.1376861,50.6828997
1694728503048000000,0,0,1.238016128540039,17.56399917602539,0,0,84.30000305175781,3.1377376,50.6828786
1694728508166000000,0,0,1.150741457939148,23.68199920654297,0,0,84.5999984741211,3.1378032,50.6828947
1694728511683000000,0,0,1.0,17.128000259399414,0,0,84.70000457763672,3.1379143,50.682766
1694728518197000000,0,0,1.0,17.41900062561035,0,0,84.70000457763672,3.1380319,50.6827467
1694728521718000000,0,0,1.0,14.855999946594238,0,0,84.80000305175781,3.1382411,50.6827113
1694728528140000000,0,0,1.217634201049805,15.979000091552734,0,0,84.70000457763672,3.138184,50.6827341
1694728531230000000,0,0,1.0627567768096924,12.99899959564209,0,0,84.80000305175781,3.1382141,50.6826919
1694728536248000000,0,0,1.049169898033142,14.87600040435791,0,0,84.80000305175781,3.1382903,50.6826413
1694728541369000000,0,0,1.2211087942123413,19.051000595092773,0,0,84.9000015258789,3.1383044,50.6825766
1694728548336000000,0,0,1.0,21.61199951171875,0,0,85.0999984741211,3.1385703,50.6825654
1694728553319000000,0,0,1.0,13.20300006866455,0,0,85.30000305175781,3.1386594,50.6825074
1694728558406000000,0,0,1.0890311002731323,16.89699935913086,0,0,85.30000305175781,3.1386942,50.6824836
1694728563430000000,0,0,1.0,18.152000427246094,0,0,85.4000015258789,3.138679,50.6824211
1694728566359000000,0,0,1.0,18.72599983215332,0,0,85.4000015258789,3.1387534,50.6823477
1694728571403000000,0,0,1.0,12.967000007629396,0,0,85.5,3.1387714,50.682272
