time,seconds_elapsed,z,y,x
1694682675994721000,0.148720947265625,-34.01250076293945,-35.36250305175781,13.631250381469727
1694682676014726100,0.16872607421875,-32.47500228881836,-35.38125228881836,13.031250953674316
1694682676034735900,0.18873583984375,-33.09375,-36.1875,13.106250762939453
1694682676054760000,0.208760009765625,-32.60625076293945,-36.65625,11.58750057220459
1694682676074792000,0.2287919921875,-32.10000228881836,-37.03125,10.875
1694682676094831000,0.2488310546875,-31.387500762939453,-37.462501525878906,10.6875
1694682676114860800,0.26886083984375,-31.725000381469727,-38.32500076293945,8.737500190734863
1694682676134877400,0.28887744140625,-31.218751907348633,-39.056251525878906,8.006250381469727
1694682676154887200,0.30888720703125,-31.125001907348633,-38.962501525878906,7.706250190734863
1694682676174897200,0.328897216796875,-30.712501525878906,-39.337501525878906,7.293750286102295
1694682676194895400,0.348895263671875,-31.012500762939453,-39.431251525878906,6.993750095367432
1694682676214898700,0.368898681640625,-31.350000381469727,-39.09375,5.793750286102295
1694682676234887700,0.3888876953125,-31.462501525878906,-38.681251525878906,5.081250190734863
1694682676254884600,0.408884521484375,-31.05000114440918,-38.51250076293945,4.800000190734863
1694682676274867000,0.428866943359375,-32.71875,-38.51250076293945,4.78125
1694682676294873900,0.448873779296875,-32.60625076293945,-38.60625076293945,4.668750286102295
1694682676314874000,0.4688740234375,-32.60625076293945,-38.32500076293945,5.193750381469727
1694682676334864000,0.48886376953125,-32.71875,-37.70625305175781,5.006250381469727
1694682676354874400,0.508874267578125,-32.60625076293945,-37.61250305175781,5.118750095367432
1694682676374878500,0.52887841796875,-32.28750228881836,-37.875,5.418750286102295
1694682676394877400,0.54887744140625,-32.0625,-37.95000076293945,5.90625
1694682676414883600,0.568883544921875,-32.587501525878906,-38.04375076293945,6.093750476837158
1694682676434876700,0.588876708984375,-31.98750114440918,-38.23125076293945,4.78125
1694682676454874400,0.608874267578125,-32.00625228881836,-37.91250228881836,3.7875001430511475
1694682676474868700,0.62886865234375,-32.118751525878906,-38.28750228881836,3.4875001907348633
1694682676494863600,0.648863525390625,-31.70625114440918,-38.212501525878906,2.3812501430511475
1694682676514870800,0.668870849609375,-32.55000305175781,-38.15625,1.7625000476837158
1694682676534865700,0.68886572265625,-32.868751525878906,-37.89375305175781,1.5562500953674316
1694682676554869000,0.708868896484375,-33.39375305175781,-37.81875228881836,0.65625
1694682676574860000,0.728860107421875,-33.618751525878906,-37.6875,-0.5437500476837158
1694682676594860500,0.748860595703125,-34.25625228881836,-37.16250228881836,-0.956250011920929
1694682676614862800,0.76886279296875,-33.84375,-36.91875076293945,-2.15625
1694682676634855400,0.78885546875,-33.95625305175781,-37.01250076293945,-2.5687501430511475
1694682676654859300,0.808859375,-34.59375,-36.50625228881836,-3.356250047683716
1694682676674851600,0.8288515625,-34.70625305175781,-36.26250076293945,-4.068750381469727
1694682676694864600,0.84886474609375,-34.181251525878906,-35.90625,-3.937500238418579
1694682676714870800,0.868870849609375,-35.23125076293945,-35.75625228881836,-4.856250286102295
1694682676734871300,0.888871337890625,-34.72500228881836,-35.587501525878906,-5.25
1694682676754878700,0.908878662109375,-34.42500305175781,-35.70000076293945,-6.468750476837158
1694682676774868700,0.92886865234375,-34.743751525878906,-35.60625076293945,-6.262500286102295
1694682676794879200,0.948879150390625,-34.03125,-35.98125076293945,-7.462500095367432
1694682676814883300,0.96888330078125,-34.125,-36.07500076293945,-7.687500476837158
1694682676834875400,0.98887548828125,-34.66875076293945,-35.83125305175781,-8.287500381469727
1694682676854871800,1.008871826171875,-33.63750076293945,-35.75625228881836,-8.568750381469727
1694682676874865000,1.028864990234375,-33.84375,-35.75625228881836,-8.662500381469727
1694682676894867000,1.048866943359375,-34.368751525878906,-35.32500076293945,-9.168750762939453
1694682676914857000,1.06885693359375,-33.31875228881836,-35.75625228881836,-8.86875057220459
1694682676934845200,1.08884521484375,-34.06875228881836,-35.17500305175781,-10.162500381469727
1694682676954843600,1.10884375,-34.48125076293945,-35.51250076293945,-10.08750057220459
1694682676974843100,1.128843017578125,-33.03750228881836,-36.22500228881836,-10.387500762939453
1694682676994854100,1.148854248046875,-32.92500305175781,-35.962501525878906,-10.27500057220459
1694682677014870300,1.168870361328125,-33.337501525878906,-35.51250076293945,-10.387500762939453
1694682677034871300,1.188871337890625,-33.243751525878906,-35.71875,-10.575000762939453
1694682677054875000,1.208875,-32.19375228881836,-36.150001525878906,-10.575000762939453
1694682677074873000,1.228873046875,-31.781251907348633,-36.150001525878906,-10.668750762939453
1694682677094878500,1.24887841796875,-32.625,-36.243751525878906,-11.193750381469727
1694682677114878500,1.26887841796875,-32.32500076293945,-36.16875076293945,-11.287500381469727
1694682677134873900,1.288873779296875,-31.593751907348633,-36.243751525878906,-10.987500190734863
1694682677154869800,1.308869873046875,-32.212501525878906,-36.07500076293945,-11.58750057220459
1694682677174865700,1.32886572265625,-31.593751907348633,-36.16875076293945,-11.081250190734863
1694682677194863000,1.348863037109375,-32.53125,-35.90625,-11.887500762939453
1694682677214868700,1.36886865234375,-31.51875114440918,-36.01875305175781,-12.675000190734863
1694682677234865700,1.38886572265625,-30.993751525878906,-36.48750305175781,-13.406250953674316
1694682677254866000,1.408865966796875,-30.281251907348633,-36.50625228881836,-14.793750762939453
1694682677274859000,1.42885888671875,-30.093751907348633,-35.90625,-15.881250381469727
1694682677294864100,1.448864013671875,-29.381250381469727,-36.11250305175781,-17.306251525878906
